reading_id,timestamp,year,month,hour,day_of_week,is_weekend,is_rush_hour,season,station_id,station_type,elevation_m,near_highway,near_industry,temp_c,humidity_pct,wind_speed_ms,wind_dir_deg,pressure_hpa,precipitation_mm,visibility_km,temp_inversion,pm25,pm10,no2,o3,so2,co,benzene,aqi,label_respiratory_risk,label_cardiovascular_risk,label_vulnerable_alert,label_outdoor_warning,label_industrial_event
RDG0006102,2022-10-19 05:00:00,2022,10,5,2,0,0,Fall,STN_SUBURB_01,Suburban,118.5,0,0,21.4,59.4,6.7,92.6,1005.4,0.0,8.5,0,15.9,26.3,23.6,21.3,7.9,2.67,2.7,59,0,0,1,0,0
RDG0002975,2021-11-16 00:00:00,2021,11,0,1,0,0,Fall,STN_SUBURB_02,Suburban,30.9,0,0,16.0,84.8,3.2,201.7,999.5,5.0,3.3,0,17.4,36.8,58.7,14.6,5.5,0.88,6.08,62,0,0,1,0,1
RDG0000980,2021-04-14 09:00:00,2021,4,9,2,0,1,Spring,STN_SUBURB_02,Suburban,18.7,0,0,9.5,54.3,0.4,275.3,1013.9,0.0,4.3,0,45.1,94.0,12.1,27.2,4.6,3.75,1.91,125,1,0,1,1,0
RDG0000190,2021-01-22 03:00:00,2021,1,3,4,0,0,Winter,STN_SUBURB_02,Suburban,52.7,0,0,2.5,73.9,6.8,157.8,1019.1,0.0,9.0,0,10.5,23.8,67.9,24.6,16.8,2.22,1.31,44,0,0,0,0,0
RDG0009331,2023-10-19 09:00:00,2023,10,9,3,0,1,Fall,STN_RURAL_01,Rural,343.1,0,0,14.6,20.5,1.4,137.3,1012.2,0.0,5.3,0,41.8,48.0,16.4,34.1,8.2,4.17,1.69,117,1,0,1,0,0
RDG0005088,2022-07-03 11:00:00,2022,7,11,6,1,0,Summer,STN_SUBURB_02,Suburban,93.9,0,0,13.5,49.4,3.6,148.9,1004.5,0.0,8.5,0,11.3,25.0,57.5,102.9,4.2,2.99,1.21,47,0,0,1,0,0
RDG0000699,2021-03-16 22:00:00,2021,3,22,1,0,0,Spring,STN_URBAN_02,Urban,56.1,0,0,15.5,81.7,13.1,159.9,1009.3,0.0,5.2,0,70.5,143.0,19.0,26.6,9.1,1.8,6.07,159,1,1,1,1,1
RDG0009786,2023-12-05 13:00:00,2023,12,13,1,0,0,Winter,STN_SUBURB_01,Suburban,90.0,0,0,3.7,39.6,12.5,22.7,1019.3,0.0,13.5,0,23.0,47.4,16.8,41.6,10.2,3.53,,74,0,0,1,0,0
RDG0000606,2021-03-07 15:00:00,2021,3,15,6,1,0,Spring,STN_SUBURB_02,Suburban,67.2,0,0,19.9,46.9,2.3,294.1,1008.4,0.0,9.2,0,9.9,16.2,9.0,42.6,10.1,1.6,4.49,41,0,0,0,0,0
RDG0000301,2021-02-04 00:00:00,2021,2,0,3,0,0,Winter,STN_RURAL_01,Rural,317.3,0,0,-0.5,97.0,2.4,355.1,996.3,0.0,11.8,0,7.7,13.4,28.2,8.7,8.8,1.69,1.34,32,0,0,0,0,0
RDG0003420,2022-01-05 06:00:00,2022,1,6,2,0,0,Winter,STN_INDUSTRIAL_01,Industrial,37.8,1,1,3.2,80.6,4.0,326.2,1024.4,1.0,6.9,0,87.3,128.2,72.1,28.7,59.5,3.73,13.42,167,1,1,1,1,1
RDG0009831,2023-12-10 22:00:00,2023,12,22,6,1,0,Winter,STN_URBAN_02,Urban,63.1,0,0,-6.9,54.5,4.7,,1006.1,0.0,10.1,0,34.6,62.2,75.6,19.8,6.4,1.93,,98,0,0,0,0,0
RDG0001060,2021-04-23 19:00:00,2021,4,19,4,0,1,Spring,STN_RURAL_01,Rural,375.2,0,0,15.5,72.1,0.6,68.5,1011.3,0.0,16.4,0,14.9,24.9,38.8,22.5,8.1,2.07,1.48,57,0,0,1,0,0
RDG0003444,2022-01-07 11:00:00,2022,1,11,4,0,0,Winter,STN_URBAN_02,Urban,36.6,0,0,-3.0,87.4,1.4,44.0,1010.8,0.0,5.7,0,56.9,90.0,80.1,64.4,5.5,3.15,4.49,152,1,1,1,1,0
RDG0001069,2021-04-24 20:00:00,2021,4,20,5,1,0,Spring,STN_SUBURB_01,Suburban,115.0,0,0,12.2,61.1,2.2,120.4,996.0,0.0,11.7,0,28.4,39.8,5.7,11.1,10.3,1.32,2.03,85,0,0,1,0,0
RDG0002205,2021-08-24 22:00:00,2021,8,22,1,0,0,Summer,STN_URBAN_01,Urban,21.7,1,0,32.9,83.4,4.3,295.7,1024.6,0.0,9.2,0,10.3,17.5,86.9,12.6,19.3,6.59,2.54,43,0,0,0,0,0
RDG0009435,2023-10-29 16:00:00,2023,10,16,6,1,1,Fall,STN_RURAL_01,Rural,572.5,0,0,9.5,55.2,1.0,158.8,1005.6,0.0,9.2,0,6.7,17.3,13.9,90.4,2.2,2.8,2.79,28,0,0,0,0,0
RDG0007339,2023-03-04 04:00:00,2023,3,4,5,1,0,Spring,STN_URBAN_01,Urban,7.1,1,0,6.2,53.3,0.5,312.8,1009.8,0.0,7.5,0,10.7,32.4,54.7,38.8,2.1,5.28,,45,0,0,0,1,1
RDG0008208,2023-06-11 23:00:00,2023,6,23,6,1,0,Summer,STN_SUBURB_01,Suburban,79.4,0,0,17.9,25.6,1.2,63.3,1012.0,0.0,5.4,0,24.1,48.7,14.0,123.2,15.4,1.43,6.76,76,0,0,1,1,1
RDG0007679,2023-04-13 17:00:00,2023,4,17,3,0,1,Spring,STN_URBAN_02,Urban,98.6,0,0,14.3,57.9,5.1,243.2,1012.2,2.0,4.4,0,15.9,29.6,41.3,24.1,28.4,1.43,15.95,59,0,0,1,0,1
RDG0004642,2022-05-14 15:00:00,2022,5,15,5,1,0,Spring,STN_RURAL_01,Rural,310.1,0,0,15.3,43.7,0.7,166.2,1017.9,0.0,6.2,0,21.9,41.9,12.6,86.6,1.5,3.63,1.33,72,0,0,1,0,0
RDG0007683,2023-04-14 01:00:00,2023,4,1,4,0,0,Spring,STN_URBAN_01,Urban,62.4,1,0,12.7,92.3,1.0,315.5,1018.0,0.0,11.0,0,5.3,11.5,68.2,14.8,51.8,6.03,4.29,22,0,0,0,0,0
RDG0009007,2023-09-09 22:00:00,2023,9,22,5,1,0,Fall,STN_SUBURB_02,Suburban,24.9,0,0,26.2,53.6,0.6,162.2,1026.0,0.0,5.3,0,20.6,31.3,27.4,42.7,5.4,1.31,7.39,69,0,0,1,0,1
RDG0007996,2023-05-21 19:00:00,2023,5,19,6,1,1,Spring,STN_RURAL_01,Rural,524.1,0,0,17.1,58.7,4.5,81.9,1004.7,0.5,10.5,0,19.7,31.1,18.2,130.0,23.2,0.69,2.66,67,0,0,1,1,0
RDG0005600,2022-08-25 17:00:00,2022,8,17,3,0,1,Summer,STN_URBAN_02,Urban,91.1,0,0,31.2,75.0,1.9,170.8,1021.2,0.0,8.8,1,72.5,124.9,20.9,29.1,6.4,10.46,6.02,160,1,1,1,1,1
RDG0009151,2023-09-26 20:00:00,2023,9,20,1,0,0,Fall,STN_SUBURB_02,Suburban,23.5,0,0,13.3,74.4,0.3,50.7,,0.5,26.0,0,75.8,147.1,59.5,11.4,7.9,3.53,1.73,161,1,1,1,1,0
RDG0007022,2023-01-28 14:00:00,2023,1,14,5,1,0,Winter,STN_SUBURB_01,Suburban,11.3,0,0,3.6,67.1,8.5,168.4,1014.9,0.0,4.3,0,102.4,216.7,42.9,16.8,18.8,3.0,8.5,175,1,1,1,1,1
RDG0004893,2022-06-13 18:00:00,2022,6,18,0,0,1,Summer,STN_RURAL_01,Rural,438.0,0,0,22.9,61.0,1.8,301.0,1028.8,0.0,3.8,0,10.1,19.9,18.2,26.3,5.8,3.03,1.33,42,0,0,0,0,0
RDG0000225,2021-01-25 17:00:00,2021,1,17,0,0,1,Winter,STN_SUBURB_01,Suburban,12.1,0,0,6.4,100.0,5.5,265.8,1017.9,0.0,9.6,0,16.6,28.5,37.2,52.3,4.1,1.13,2.55,60,0,0,1,0,0
RDG0003354,2021-12-29 08:00:00,2021,12,8,2,0,1,Winter,STN_URBAN_01,Urban,97.7,1,0,-0.5,50.5,6.4,222.8,1003.6,0.0,16.9,0,32.1,72.2,123.3,15.5,9.2,15.07,0.69,93,0,1,1,0,0
RDG0005895,2022-09-27 14:00:00,2022,9,14,1,0,0,Fall,STN_SUBURB_01,Suburban,74.0,0,0,28.0,44.8,0.8,273.9,997.9,0.0,8.6,0,45.1,74.2,39.8,34.6,13.5,0.79,1.38,125,1,0,1,1,0
RDG0008754,2023-08-12 11:00:00,2023,8,11,5,1,0,Summer,STN_RURAL_01,Rural,284.9,0,0,16.1,71.2,10.1,,1006.3,0.0,9.9,0,1.0,8.4,10.8,137.5,3.1,1.94,0.46,4,0,0,1,1,0
RDG0003436,2022-01-06 17:00:00,2022,1,17,3,0,1,Winter,STN_URBAN_02,Urban,106.5,0,0,4.5,41.1,0.5,147.3,1013.7,0.0,4.7,0,19.8,29.4,206.6,92.8,19.9,6.34,2.31,67,0,1,1,1,0
RDG0001693,2021-07-01 11:00:00,2021,7,11,3,0,0,Summer,STN_INDUSTRIAL_01,Industrial,35.8,1,1,30.1,45.7,1.9,135.1,1004.7,0.0,7.1,0,77.6,138.0,194.1,7.1,36.4,1.52,6.1,162,1,1,1,1,1
RDG0006893,2023-01-12 17:00:00,2023,1,17,3,0,1,Winter,STN_RURAL_01,Rural,451.9,0,0,11.9,87.3,0.1,97.0,1015.7,0.0,9.1,0,25.0,38.2,29.6,51.0,10.9,0.96,0.65,78,0,0,1,0,0
RDG0001045,2021-04-22 01:00:00,2021,4,1,3,0,0,Spring,STN_SUBURB_02,Suburban,95.2,0,0,10.4,10.5,5.4,127.6,1008.5,0.5,,0,1.0,2.0,34.4,27.1,10.1,0.76,0.52,4,0,0,0,0,0
RDG0003446,2022-01-07 16:00:00,2022,1,16,4,0,1,Winter,STN_SUBURB_01,Suburban,11.3,0,0,-3.9,90.7,2.9,58.1,1042.7,1.0,8.2,0,62.4,140.4,52.7,17.2,3.9,1.77,2.63,155,0,1,1,1,0
RDG0008050,2023-05-28 12:00:00,2023,5,12,6,1,0,Spring,STN_URBAN_01,Urban,93.0,1,0,4.7,45.5,3.5,287.3,999.9,0.0,,0,10.8,14.5,107.3,65.9,3.3,3.04,4.52,45,0,0,1,0,0
RDG0009146,2023-09-25 22:00:00,2023,9,22,0,0,0,Fall,STN_URBAN_02,Urban,95.3,0,0,20.1,32.1,0.1,,1022.8,0.0,7.9,0,10.6,19.5,29.2,33.4,19.7,4.76,6.67,44,0,0,0,0,1
RDG0006658,2022-12-21 00:00:00,2022,12,0,2,0,0,Winter,STN_URBAN_02,SUBURBAN,72.9,0,0,1.7,91.8,2.1,,1016.4,0.0,9.0,0,26.4,52.3,128.5,15.9,2.9,2.5,2.03,81,0,0,1,0,0
RDG0004735,2022-05-24 09:00:00,2022,5,9,1,0,1,Spring,STN_URBAN_01,Urban,94.0,1,0,7.8,91.8,2.5,,1015.8,20.0,3.7,0,10.1,19.8,51.9,39.1,20.5,5.13,,42,0,0,0,0,1
RDG0004496,2022-04-29 19:00:00,2022,4,19,4,0,1,Spring,STN_RURAL_01,Rural,289.1,0,0,18.1,64.6,7.8,160.5,1028.8,0.0,19.6,0,20.0,30.9,10.2,20.3,16.3,3.97,0.91,68,0,0,1,0,0
RDG0001218,2021-05-11 02:00:00,2021,5,2,1,0,0,Spring,STN_SUBURB_01,Suburban,15.0,0,0,11.5,58.4,6.1,101.3,1018.5,0.0,17.9,0,46.2,62.7,55.8,8.5,3.1,2.59,,127,1,0,1,1,1
RDG0006015,2022-10-10 06:00:00,2022,10,6,0,0,0,Fall,STN_SUBURB_01,Suburban,47.6,0,0,18.6,18.2,10.1,124.2,1032.6,0.0,8.9,0,1.0,2.2,28.9,26.1,4.2,1.74,1.2,4,0,0,0,0,0
RDG0009719,2023-11-27 22:00:00,2023,11,22,0,0,0,Fall,STN_URBAN_02,Urban,103.6,0,0,12.0,53.2,0.4,9.5,1007.2,0.0,3.9,0,23.7,43.9,27.7,31.1,29.0,2.6,12.66,75,0,0,1,0,1
RDG0003987,2022-03-08 03:00:00,2022,3,3,1,0,0,Spring,STN_URBAN_02,Urban,32.0,0,0,13.6,74.3,0.0,70.8,1018.5,0.0,3.7,0,8.0,17.8,43.4,64.7,1.6,1.53,1.25,33,0,0,0,0,0
RDG0004911,2022-06-15 01:00:00,2022,6,1,2,0,0,Summer,STN_SUBURB_01,Suburban,38.9,0,0,27.9,21.8,2.0,278.6,1011.7,0.0,7.1,0,8.0,19.1,24.4,21.2,2.0,0.65,5.27,33,0,0,0,0,1
RDG0009492,2023-11-04 01:00:00,2023,11,1,5,1,0,Fall,STN_RURAL_01,Rural,431.8,0,0,16.5,95.0,2.5,132.1,1018.4,0.0,4.5,0,23.5,51.4,13.9,25.2,2.1,2.14,1.99,75,0,0,1,0,0
RDG0004493,2022-04-29 11:00:00,2022,4,11,4,0,0,Spring,STN_URBAN_01,Urban,25.1,1,0,2.9,52.4,3.0,97.4,1016.5,0.0,12.5,0,33.9,70.3,96.4,10.3,7.5,4.11,3.77,97,0,0,1,0,0
RDG0006944,2023-01-19 08:00:00,2023,1,8,3,0,1,Winter,STN_URBAN_01,Urban,21.7,1,0,2.9,56.5,6.6,187.5,1014.4,1.0,6.5,0,108.1,207.4,73.1,6.8,3.4,11.63,15.83,178,1,1,1,1,1
RDG0005699,2022-09-06 01:00:00,2022,9,1,1,0,0,Fall,STN_SUBURB_01,Suburban,112.6,0,0,16.3,84.8,7.7,340.3,1013.0,0.0,6.5,0,39.2,73.5,20.1,12.0,14.6,0.49,3.02,110,1,0,1,1,0
RDG0008352,2023-06-26 20:00:00,2023,6,20,0,0,0,Summer,STN_RURAL_01,Rural,413.1,0,0,25.2,83.6,0.3,201.2,1019.3,0.5,6.7,0,3.3,6.4,16.1,44.0,5.6,1.9,2.69,14,0,0,0,0,0
RDG0000956,2021-04-11 01:00:00,2021,4,1,6,1,0,Spring,STN_SUBURB_01,Suburban,13.6,0,0,15.5,61.9,0.9,77.1,1006.9,0.0,8.2,0,24.8,50.1,34.9,15.9,14.5,1.35,3.9,78,0,0,1,0,0
RDG0002869,2021-11-04 17:00:00,2021,11,17,3,0,1,Fall,STN_SUBURB_02,Suburban,59.7,0,0,16.3,83.9,0.4,125.3,1009.4,1.0,10.2,0,15.3,12.0,107.7,46.7,1.4,4.81,1.12,58,0,0,1,0,0
RDG0004433,2022-04-22 14:00:00,2022,4,14,4,0,0,Spring,STN_RURAL_01,Rural,412.7,0,0,10.6,22.6,1.3,8.4,1005.3,0.0,6.5,0,4.8,9.7,5.9,20.0,5.0,3.35,,20,0,0,0,0,0
RDG0004973,2022-06-20 22:00:00,2022,6,22,0,0,0,Summer,STN_URBAN_01,Urban,10.7,1,0,21.4,68.3,0.0,53.7,1014.6,0.0,17.1,0,40.5,62.0,50.4,40.7,18.3,1.72,1.49,113,1,0,1,1,0
RDG0002961,2021-11-14 00:00:00,2021,11,0,6,1,0,Fall,STN_URBAN_01,Urban,89.2,1,0,8.3,44.3,1.6,62.9,,0.0,28.5,0,19.3,32.2,32.1,29.4,21.3,7.45,2.16,66,0,0,1,0,0
RDG0002200,2021-08-24 12:00:00,2021,8,12,1,0,0,Summer,STN_URBAN_02,Urban,114.6,0,0,24.7,64.3,2.6,225.7,1011.8,0.0,10.2,0,15.0,27.7,22.9,26.8,3.3,3.53,7.51,57,0,0,1,0,1
RDG0000098,2021-01-12 12:00:00,2021,1,12,1,0,0,Winter,STN_URBAN_02,Urban,103.1,0,0,-4.9,60.8,1.7,18.5,1017.8,0.0,9.7,0,5.4,23.9,44.2,66.6,6.9,2.81,5.07,23,0,0,0,0,1
RDG0009876,2023-12-16 15:00:00,2023,12,15,5,1,0,Winter,STN_URBAN_01,Urban,89.4,1,0,2.1,50.0,13.6,62.8,1014.3,0.0,5.3,0,10.8,18.7,81.1,10.2,17.5,4.03,1.82,45,0,0,0,0,0
RDG0002557,2021-10-03 04:00:00,2021,10,4,6,1,0,Fall,STN_SUBURB_02,Suburban,58.3,0,0,20.1,72.2,3.0,29.8,1022.5,0.0,10.9,0,8.5,16.0,34.0,26.5,15.1,1.04,1.24,35,0,0,0,0,0
RDG0008445,2023-07-07 23:00:00,2023,7,23,4,0,0,Summer,STN_URBAN_01,Urban,55.8,1,0,25.2,33.2,4.1,356.9,1027.1,0.0,18.7,0,13.0,13.7,60.8,37.0,1.2,1.69,1.68,53,0,0,1,0,0
RDG0004199,2022-03-28 02:00:00,2022,3,2,0,0,0,Spring,STN_SUBURB_02,Suburban,49.0,0,0,15.8,49.4,2.9,44.7,1018.5,0.0,12.8,0,11.0,30.6,37.8,34.1,4.1,3.11,6.47,46,0,0,0,0,1
RDG0009637,2023-11-19 21:00:00,2023,11,21,6,1,0,Fall,STN_URBAN_01,Urban,47.7,1,0,12.4,84.0,1.2,90.3,1009.7,0.0,6.9,0,21.3,33.1,74.0,15.4,4.0,2.62,5.08,70,0,0,0,0,1
RDG0005539,2022-08-19 13:00:00,2022,8,13,4,0,0,Summer,STN_SUBURB_02,Suburban,59.8,0,0,35.5,41.7,0.2,162.6,1012.6,0.5,12.6,0,25.3,52.2,18.0,80.0,11.0,2.26,5.91,79,0,0,1,0,1
RDG0001648,2021-06-27 00:00:00,2021,6,0,6,1,0,Summer,STN_URBAN_01,Urban,79.8,1,0,18.2,32.4,7.3,186.5,1007.8,0.0,4.8,0,13.7,24.2,42.5,38.8,3.6,1.63,,54,0,0,1,0,0
RDG0006197,2022-10-29 08:00:00,2022,10,8,5,1,1,Fall,STN_URBAN_01,Urban,77.7,1,0,18.4,53.5,7.5,185.4,1012.6,0.0,10.2,0,22.7,41.0,72.3,14.8,13.2,5.97,,73,0,0,1,0,0
RDG0006295,2022-11-09 23:00:00,2022,11,23,2,0,0,Fall,STN_URBAN_02,Urban,72.1,0,0,18.7,81.6,4.0,71.2,1027.3,0.0,5.6,0,8.8,14.2,42.8,13.3,6.4,2.09,2.2,37,0,0,1,0,0
RDG0004499,2022-04-30 01:00:00,2022,4,1,5,1,0,Spring,STN_SUBURB_01,Suburban,27.8,0,0,12.1,50.3,1.7,61.9,1009.4,0.0,5.8,0,13.9,30.0,22.7,50.8,3.5,0.93,1.77,55,0,0,1,0,0
RDG0001154,2021-05-04 06:00:00,2021,5,6,1,0,0,Spring,STN_RURAL_01,Rural,289.5,0,0,11.4,54.9,0.2,201.2,1004.2,0.0,11.0,0,3.6,2.0,3.6,35.7,3.8,1.81,4.55,15,0,0,0,0,0
RDG0002255,2021-08-31 05:00:00,2021,8,5,1,0,0,Summer,STN_SUBURB_02,Suburban,92.2,0,0,24.7,51.4,1.1,48.7,1008.1,0.0,2.9,0,35.1,67.0,26.1,48.2,8.1,3.36,1.7,99,0,0,1,0,0
RDG0003170,2021-12-08 17:00:00,2021,12,17,2,0,1,Winter,STN_SUBURB_01,Suburban,105.2,0,0,-0.9,93.5,0.8,274.0,1016.7,0.0,18.8,0,35.0,64.6,23.2,54.9,3.3,1.11,4.44,99,0,0,1,0,0
RDG0007400,2023-03-11 05:00:00,2023,3,5,5,1,0,Spring,STN_SUBURB_02,Suburban,68.1,0,0,10.4,46.2,3.2,358.7,1019.7,0.0,6.5,0,28.0,47.2,7.6,17.7,2.9,4.23,2.38,84,0,0,1,0,0
RDG0007158,2023-02-12 00:00:00,2023,2,0,6,1,0,Winter,STN_SUBURB_02,Suburban,18.5,0,0,-12.6,83.8,1.1,33.6,1011.2,0.0,,0,58.7,99.5,14.0,40.3,3.6,3.28,2.24,153,1,1,1,1,0
RDG0003108,2021-12-01 07:00:00,2021,12,7,2,0,1,Winter,STN_INDUSTRIAL_01,Industrial,11.8,1,1,7.1,68.0,1.8,330.8,997.3,1.0,19.4,0,29.8,54.8,72.3,13.9,31.2,3.96,13.0,88,0,0,1,0,1
RDG0004548,2022-05-05 12:00:00,2022,5,12,3,0,0,Spring,STN_SUBURB_02,Suburban,29.5,0,0,12.0,67.2,1.4,,1026.5,0.0,9.8,0,10.4,18.1,50.4,57.2,2.6,2.13,0.98,43,0,0,0,1,0
RDG0005423,2022-08-07 16:00:00,2022,8,16,6,1,1,Summer,STN_SUBURB_02,Suburban,25.6,0,0,22.6,83.4,4.0,227.7,1020.9,0.0,4.4,0,20.1,43.7,18.2,27.5,9.3,1.52,7.27,68,0,0,1,0,1
RDG0002049,2021-08-08 12:00:00,2021,8,12,6,1,0,Summer,STN_URBAN_01,Urban,119.2,1,0,29.9,57.7,0.8,76.9,1015.3,0.0,11.4,0,42.2,84.3,46.8,32.1,5.6,8.62,4.95,117,1,0,1,1,0
RDG0009208,2023-10-04 12:00:00,2023,10,12,2,0,0,Fall,STN_SUBURB_01,Suburban,15.3,0,0,16.5,40.2,6.2,172.1,1021.6,0.0,13.1,0,4.7,16.3,8.4,39.9,10.1,2.08,0.63,20,0,0,1,0,0
RDG0008815,2023-08-18 16:00:00,2023,8,16,4,0,1,Summer,STN_URBAN_01,Urban,103.2,1,0,28.4,62.8,5.2,345.1,1004.3,5.0,3.3,0,28.9,57.9,95.4,73.1,31.8,5.87,4.72,86,0,0,1,0,0
RDG0009824,2023-12-10 03:00:00,2023,12,3,6,1,0,Winter,STN_SUBURB_01,Suburban,85.3,0,0,0.9,73.6,5.2,232.8,1004.5,0.0,4.5,0,29.6,52.0,12.3,8.0,3.5,2.15,4.5,88,0,0,1,0,0
RDG0000262,2021-01-29 06:00:00,2021,1,6,4,0,0,Winter,STN_SUBURB_02,Suburban,97.7,0,0,3.9,70.5,2.2,19.0,1017.1,0.0,9.2,0,47.1,62.9,42.5,38.4,3.1,1.46,1.76,130,1,0,1,1,0
RDG0004061,2022-03-15 08:00:00,2022,3,8,1,0,1,Spring,STN_INDUSTRIAL_01,Industrial,40.6,1,1,17.3,61.7,5.5,208.7,1011.2,0.5,6.5,0,25.6,56.8,134.4,6.6,16.2,3.3,15.37,79,0,0,1,0,1
RDG0005534,2022-08-19 02:00:00,2022,8,2,4,0,0,Summer,STN_URBAN_02,Urban,98.7,0,0,30.1,75.1,0.8,189.1,1015.7,0.0,,0,46.0,102.6,35.1,23.5,11.2,1.04,3.88,127,1,0,1,1,0
RDG0006616,2022-12-15 00:00:00,2022,12,0,3,0,0,Winter,STN_URBAN_01,Urban,48.5,1,0,-2.0,67.1,4.9,,1008.2,0.5,5.3,0,27.1,47.4,64.2,10.5,6.4,10.5,3.66,83,0,1,1,0,0
RDG0008120,2023-06-02 14:00:00,2023,6,14,4,0,0,Summer,STN_RURAL_01,Rural,370.5,0,0,19.9,78.5,3.4,228.2,1013.0,0.0,1.9,0,22.5,40.1,26.1,50.4,1.7,1.59,2.23,73,0,0,1,0,0
RDG0008155,2023-06-06 14:00:00,2023,6,14,1,0,0,Summer,STN_SUBURB_01,Suburban,42.6,0,0,22.0,81.3,2.8,234.5,1016.0,0.0,26.2,0,17.6,26.4,97.9,27.3,36.3,0.92,2.73,63,0,0,1,0,0
RDG0001802,2021-07-12 08:00:00,2021,7,8,0,0,1,Summer,STN_URBAN_02,Urban,59.3,0,0,31.5,60.9,0.3,87.1,1008.8,0.0,5.7,0,18.1,44.3,46.1,60.2,4.5,6.52,10.32,64,0,0,1,0,1
RDG0004736,2022-05-24 10:00:00,2022,5,10,1,0,0,Spring,STN_URBAN_01,Urban,60.8,1,0,8.8,63.5,0.8,121.9,986.2,0.0,12.5,0,36.9,78.2,62.7,2.0,22.4,5.56,0.79,104,1,0,1,1,0
RDG0002385,2021-09-14 14:00:00,2021,9,14,1,0,0,Fall,STN_URBAN_02,Urban,62.3,0,0,13.0,52.0,1.5,42.6,1016.3,0.0,24.9,0,34.7,69.8,123.8,54.5,9.2,2.27,3.45,99,0,0,1,0,0
RDG0006694,2022-12-24 03:00:00,2022,12,3,5,1,0,Winter,STN_RURAL_01,Rural,268.3,0,0,1.1,57.4,3.3,218.1,1014.8,0.0,13.8,0,6.0,5.6,9.2,26.5,4.9,2.37,0.82,25,1,0,0,0,0
RDG0005759,2022-09-12 14:00:00,2022,9,14,0,0,0,Fall,STN_URBAN_01,Urban,96.5,1,0,15.1,87.2,12.5,223.3,1020.5,0.0,15.1,0,6.7,14.5,73.4,107.9,21.0,5.25,4.53,28,0,0,1,0,0
RDG0001959,2021-07-30 06:00:00,2021,7,6,4,0,0,Summer,STN_INDUSTRIAL_01,Industrial,14.0,1,1,30.5,39.1,3.9,220.1,1018.3,0.0,8.1,0,21.4,48.4,75.4,15.6,22.3,6.02,8.68,71,1,0,1,0,1
RDG0002976,2021-11-16 03:00:00,2021,11,3,1,0,0,Fall,STN_URBAN_01,Urban,94.5,1,0,13.9,43.8,4.5,67.4,1022.5,0.5,18.1,0,1.6,2.0,41.9,36.6,38.6,4.66,,7,0,0,0,1,0
RDG0008680,2023-08-04 10:00:00,2023,8,10,4,0,0,Summer,STN_URBAN_01,Urban,45.5,1,0,23.1,63.2,4.9,307.5,1028.1,0.0,18.6,0,15.8,26.2,59.4,3.7,8.3,3.49,,59,0,0,1,0,0
RDG0001843,2021-07-17 19:00:00,2021,7,19,5,1,1,Summer,STN_SUBURB_02,Suburban,36.5,0,0,23.6,43.4,0.3,300.2,1005.5,0.0,12.0,0,84.5,136.1,14.2,95.2,5.4,1.74,1.8,166,1,1,1,1,0
RDG0001734,2021-07-05 02:00:00,2021,7,2,0,0,0,Summer,STN_SUBURB_01,Suburban,63.6,0,0,22.8,72.6,2.2,53.9,1011.0,5.0,9.5,0,5.5,10.9,28.1,88.0,13.6,1.94,3.81,23,0,0,1,0,0
RDG0002911,2021-11-09 17:00:00,2021,11,17,1,0,1,Fall,STN_INDUSTRIAL_01,Industrial,38.2,1,1,12.5,94.8,0.2,223.2,1008.5,10.0,5.1,0,30.3,50.5,111.5,18.4,50.1,3.78,12.25,89,0,0,1,0,1
RDG0008338,2023-06-25 06:00:00,2023,6,6,6,1,0,Summer,STN_SUBURB_01,Suburban,40.2,0,0,17.9,63.4,1.3,231.5,1015.1,0.0,4.7,0,37.0,79.4,25.5,92.4,6.2,0.66,2.43,105,1,0,1,1,0
RDG0001986,2021-08-02 18:00:00,2021,8,18,0,0,1,Summer,STN_URBAN_02,Urban,12.5,0,0,26.9,60.1,12.7,63.0,1009.6,0.0,6.7,0,6.9,5.5,31.5,42.9,55.3,4.11,11.66,29,0,0,0,0,1
RDG0009561,2023-11-10 16:00:00,2023,11,16,4,0,1,Fall,STN_URBAN_01,Urban,113.7,1,0,15.5,100.0,0.5,245.7,1001.9,0.0,9.5,0,67.9,98.0,69.5,42.4,5.7,3.53,19.32,157,1,1,1,1,1
RDG0006546,2022-12-08 04:00:00,2022,12,4,3,0,0,Winter,STN_INDUSTRIAL_01,Industrial,44.2,1,1,13.3,76.3,2.9,274.8,1018.6,0.0,26.8,0,33.3,59.2,62.1,34.0,22.2,2.93,16.35,96,0,0,1,0,1
RDG0007098,2023-02-03 16:00:00,2023,2,16,4,0,1,Winter,STN_URBAN_02,Urban,89.2,0,0,-0.2,72.2,1.1,124.1,1020.4,0.0,2.7,1,71.0,107.0,67.4,86.2,22.2,2.58,5.47,159,1,1,1,1,1
RDG0002811,2021-10-29 02:00:00,2021,10,2,4,0,0,Fall,STN_SUBURB_02,Suburban,70.7,0,0,12.7,83.9,5.4,320.1,1009.3,0.5,9.9,0,21.9,24.6,25.6,14.7,10.1,1.61,4.08,72,0,0,1,1,0
RDG0000659,2021-03-13 19:00:00,2021,3,19,5,1,1,Spring,STN_SUBURB_02,Suburban,53.4,0,0,13.2,74.4,0.2,224.8,1018.5,0.0,2.9,0,35.6,62.7,13.7,13.2,1.6,2.29,2.17,101,1,0,1,1,0
