transaction_id,timestamp,hour_of_day,day_of_week,is_weekend,month,cardholder_age,account_age_days,credit_limit,merchant_category,merchant_country,is_foreign,transaction_amount,avg_7day_spend,num_txn_24h,num_txn_7d,days_since_last_txn,distinct_merchants_7d,declined_last_30d,channel,device_type,is_fraud
TXN0008772,2023-12-22 15:01:51,15,4,0,12,43,1246,9000.0,Grocery,US,0,173.18,261.28,6,13,5.6,14,0,Chip,ATM,0
TXN0002875,2023-04-30 11:19:36,11,6,1,4,55,172,7700.0,Restaurant,US,0,65.71,89.32,1,3,2.7,4,0,Online,Mobile,0
TXN0008731,2023-12-20 19:31:13,19,2,0,12,28,810,13900.0,Restaurant,US,0,539.59,324.75,1,18,0.0,6,4,Chip,ATM,0
TXN0007264,2023-10-21 22:30:45,22,5,1,10,46,241,12500.0,Grocery,US,0,426.76,258.63,1,12,0.0,2,0,Swipe,POS,0
TXN0008112,2023-11-26 02:55:00,2,6,1,11,38,227,4000.0,ATM,US,0,59.31,466.68,3,12,4.1,4,3,Contactless,POS,0
TXN0007553,2023-11-02 07:36:39,7,3,0,11,27,63,18500.0,Restaurant,US,0,78.47,680.67,3,15,2.6,3,1,Online,Mobile,0
TXN0000509,2023-01-21 21:01:05,21,5,1,1,52,113,11900.0,Restaurant,US,0,16.71,240.54,5,8,0.2,3,0,Online,Desktop,0
TXN0008267,2023-12-02 06:52:14,6,5,1,12,35,418,3800.0,Entertainment,US,0,71.76,221.86,4,10,2.5,1,0,Chip,Desktop,0
TXN0005015,2023-07-23 11:35:53,11,6,1,7,44,340,22800.0,Luxury,US,0,350.96,196.12,1,13,1.2,6,0,Online,POS,0
TXN0008297,2023-12-03 03:30:57,3,6,1,12,28,2409,14000.0,Entertainment,US,0,40.27,79.82,1,14,1.9,7,1,Online,Mobile,0
TXN0003444,2023-05-22 14:08:15,14,0,0,5,30,857,8600.0,Gas,US,0,28.93,729.03,4,14,0.4,3,0,Contactless,Unknown,0
TXN0003611,2023-05-29 06:09:02,6,0,0,5,53,275,10100.0,Grocery,CN,1,59.14,323.25,2,11,1.4,8,3,Chip,POS,0
TXN0008638,2023-12-17 09:56:55,9,6,1,12,49,210,6800.0,Gas,US,0,36.79,132.93,3,8,0.3,4,0,Online,Mobile,0
TXN0001599,2023-03-08 22:56:38,22,2,0,3,43,1766,10100.0,Grocery,US,0,35.76,178.16,2,16,0.2,3,1,Swipe,Mobile,0
TXN0006569,2023-09-22 13:38:24,13,4,0,9,51,1358,9600.0,Restaurant,US,0,111.72,289.37,4,13,0.8,2,1,Chip,POS,0
TXN0004283,2023-06-24 11:42:35,11,5,1,6,54,1084,9900.0,Restaurant,US,0,198.23,129.75,2,7,0.9,8,0,Swipe,ATM,0
TXN0001105,2023-02-14 21:40:33,21,1,0,2,51,68,8700.0,Electronics,UK,1,81.34,518.9,6,17,1.1,5,0,Swipe,POS,0
TXN0007858,2023-11-14 11:35:16,11,1,0,11,21,946,11200.0,Luxury,US,0,20.41,87.45,2,13,0.3,4,0,Chip,POS,0
TXN0005535,2023-08-13 15:04:23,15,6,1,8,39,689,10700.0,ATM,US,0,164.78,215.38,2,11,1.9,9,0,Online,POS,0
TXN0000831,2023-02-04 10:40:10,10,5,1,2,42,1984,8600.0,Online_Retail,NG,1,100.64,170.1,4,11,2.4,1,0,Contactless,POS,0
TXN0003281,2023-05-16 05:40:29,5,1,0,5,34,1023,4800.0,Gas,US,0,16.67,344.63,6,10,4.6,2,0,Chip,Unknown,0
TXN0005712,2023-08-20 14:57:29,14,6,1,8,59,2005,11100.0,Grocery,US,0,84.87,83.34,1,10,1.9,6,5,Swipe,Mobile,0
TXN0007214,2023-10-20 01:05:54,1,4,0,10,35,200,13900.0,Travel,US,0,36.12,78.95,2,13,6.2,6,1,Chip,ATM,0
TXN0000245,2023-01-11 03:53:54,3,2,0,1,36,809,36300.0,Online_Retail,CN,1,70.92,261.04,1,10,3.2,6,2,Chip,POS,0
TXN0000371,2023-01-16 09:39:39,9,0,0,1,50,917,11600.0,Grocery,US,0,17.74,209.61,5,11,3.5,4,2,Swipe,Unknown,0
TXN0001948,2023-03-23 19:15:39,19,3,0,3,22,981,60600.0,Online_Retail,US,0,14.32,81.17,1,17,2.3,3,0,Online,Mobile,0
TXN0003525,2023-05-26 00:26:09,0,4,0,5,47,264,12700.0,Gas,US,0,1128.61,219.84,4,16,3.5,2,2,Chip,ATM,0
TXN0003244,2023-05-14 16:29:30,16,6,1,5,18,91,9600.0,Grocery,US,0,58.79,225.05,3,11,2.0,3,1,Online,Desktop,0
TXN0007516,2023-10-31 08:00:37,8,1,0,10,36,30,8000.0,ATM,CA,1,86.82,340.63,2,11,2.9,5,3,Online,Mobile,0
TXN0004160,2023-06-19 17:47:11,17,0,0,6,50,3395,22900.0,Travel,US,0,492.59,484.03,4,13,9.7,5,0,Contactless,Mobile,0
TXN0000871,2023-02-05 20:45:11,20,6,1,2,47,171,7900.0,Online_Retail,US,0,221.01,246.64,2,18,1.3,4,1,Online,Mobile,0
TXN0000364,2023-01-16 02:09:39,2,0,0,1,44,2378,5100.0,Entertainment,US,0,65.8,565.98,5,13,2.5,7,0,Online,ATM,0
TXN0003657,2023-05-31 01:06:41,1,2,0,5,45,30,8000.0,Online_Retail,US,0,342.26,285.91,1,9,,2,0,Swipe,Desktop,0
TXN0001495,2023-03-04 17:01:59,17,5,1,3,57,1252,5500.0,Healthcare,US,0,100.41,192.57,4,12,1.5,3,0,Online,Mobile,0
TXN0004989,2023-07-22 09:32:03,9,5,1,7,29,701,2600.0,Grocery,UK,1,54.83,661.36,2,13,4.6,7,1,Online,POS,0
TXN0001915,2023-03-22 00:05:23,0,2,0,3,40,49,9500.0,Travel,,0,168.13,519.08,1,12,,5,0,Chip,Unknown,0
TXN0002554,2023-04-17 02:41:51,2,0,0,4,37,156,11400.0,Healthcare,US,0,29.74,1235.33,3,8,0.1,4,1,Chip,Mobile,0
TXN0007027,2023-10-12 04:50:08,4,3,0,10,38,2103,18900.0,Entertainment,US,0,333.52,254.28,1,6,0.2,6,0,Chip,Mobile,0
TXN0005937,2023-08-30 00:46:06,0,2,0,8,60,923,13600.0,Online_Retail,US,0,14.6,48.91,5,11,0.3,1,0,Swipe,POS,0
TXN0003155,2023-05-11 05:22:34,5,3,0,5,21,1046,7800.0,Restaurant,BR,1,66.22,241.18,1,11,1.6,4,0,Chip,POS,0
TXN0003993,2023-06-13 09:52:07,9,1,0,6,34,581,10300.0,Healthcare,US,0,6.33,248.05,4,19,0.4,8,5,Online,Mobile,0
TXN0007874,2023-11-15 04:18:33,4,2,0,11,49,236,23500.0,Online_Retail,MX,1,7.52,475.57,4,15,0.2,1,0,Online,Desktop,0
TXN0002512,2023-04-15 01:39:57,1,5,1,4,44,246,22900.0,Online_Retail,UK,1,21.83,366.37,4,9,3.5,3,0,Swipe,Unknown,0
TXN0001092,2023-02-14 13:22:52,13,1,0,2,24,2203,11000.0,Online_Retail,US,0,127.81,141.82,4,12,0.7,5,5,Chip,Unknown,0
TXN0003577,2023-05-27 22:22:29,22,5,1,5,53,1316,7800.0,Gas,US,0,22.61,366.9,9,11,0.7,6,1,Chip,POS,0
TXN0003420,2023-05-21 13:34:52,13,6,1,5,33,942,9600.0,ATM,,0,111.6,332.23,2,10,0.3,5,0,Chip,POS,0
TXN0003990,2023-06-13 04:42:14,4,1,0,6,28,282,12900.0,Healthcare,RO,1,59.75,290.45,3,14,3.2,5,3,Online,Desktop,0
TXN0005875,2023-08-27 15:49:20,15,6,1,8,36,435,2200.0,Gas,US,0,104.91,335.8,2,15,3.8,6,1,Swipe,POS,0
TXN0007251,2023-10-21 07:35:03,7,5,1,10,39,480,20400.0,Restaurant,NG,1,70.05,78.36,0,10,1.2,5,0,Chip,Desktop,0
TXN0003370,2023-05-19 18:10:35,18,4,0,5,38,1617,9400.0,Restaurant,US,0,148.45,304.51,2,7,3.3,6,0,Swipe,Unknown,0
TXN0006168,2023-09-07 06:11:33,6,3,0,9,57,241,13900.0,Grocery,US,0,74.68,183.79,2,10,5.7,6,0,Contactless,POS,0
TXN0003029,2023-05-06 00:10:12,0,5,1,5,52,417,16700.0,Restaurant,US,0,35.99,169.78,2,8,15.4,6,3,Contactless,Unknown,0
TXN0001383,2023-02-27 16:04:04,16,0,0,2,38,227,4400.0,Travel,US,0,45.32,154.93,3,18,0.2,2,0,ATM,Desktop,0
TXN0001512,2023-03-05 13:08:43,13,6,1,3,24,112,5400.0,Online_Retail,US,0,125.05,143.02,2,12,2.8,2,2,Chip,Desktop,0
TXN0002598,2023-04-19 04:31:37,4,2,0,4,53,170,5700.0,Luxury,MX,1,64.52,233.84,3,5,1.6,7,3,Chip,Mobile,0
TXN0007389,2023-10-27 04:59:59,4,4,0,10,49,42,6600.0,Gas,US,0,71.03,62.49,4,11,1.3,3,0,Online,Desktop,1
TXN0002083,2023-03-29 17:48:59,17,2,0,3,50,558,13900.0,Online_Retail,US,0,34.08,351.84,3,16,1.2,5,0,Chip,ATM,0
TXN0006732,2023-09-29 23:36:58,23,4,0,9,28,100,15400.0,grocery,CA,1,141.84,87.36,5,12,0.7,3,0,Contactless,Mobile,0
TXN0002864,2023-04-30 06:19:45,6,6,1,4,28,61,7800.0,Restaurant,US,0,63.48,495.88,1,8,0.0,3,0,Swipe,POS,0
TXN0008102,2023-11-25 11:39:33,11,5,1,11,36,509,17100.0,Restaurant,CN,1,76.5,241.49,2,8,3.6,11,0,Contactless,Desktop,0
TXN0005080,2023-07-25 22:02:22,22,1,0,7,63,315,7700.0,Luxury,RO,1,100.95,103.59,5,10,3.4,6,0,Online,Mobile,0
TXN0002277,2023-04-06 11:48:59,11,3,0,4,32,719,8700.0,ATM,US,0,27.66,396.35,3,7,7.3,7,2,ATM,Desktop,0
TXN0005848,2023-08-26 16:43:49,16,5,1,8,48,48,10600.0,Gas,US,0,175.6,301.74,3,8,12.9,5,0,Contactless,Desktop,0
TXN0003043,2023-05-06 14:05:59,14,5,1,5,41,30,4200.0,Grocery,US,0,81.61,294.89,4,6,,2,0,Chip,Unknown,0
TXN0000508,2023-01-21 17:57:16,17,5,1,1,56,110,4500.0,Entertainment,CA,1,29.54,317.29,2,14,0.2,4,1,Contactless,ATM,0
TXN0005533,2023-08-13 14:45:54,14,6,1,8,55,213,6900.0,Online_Retail,US,0,61.09,300.52,4,8,0.5,3,1,Online,POS,0
TXN0003529,2023-05-26 03:08:25,3,4,0,5,41,924,16500.0,Electronics,US,0,270.79,155.15,4,10,2.5,5,0,ATM,POS,0
TXN0006091,2023-09-04 06:54:12,6,0,0,9,38,675,5200.0,Restaurant,US,0,55.21,238.94,2,9,1.4,4,0,Online,Mobile,0
TXN0005013,2023-07-23 07:16:17,7,6,1,7,58,360,2600.0,Entertainment,MX,1,165.42,1094.06,5,5,2.2,6,0,Swipe,POS,1
TXN0001578,2023-03-08 06:00:26,6,2,0,3,46,2572,4000.0,Restaurant,US,0,46.12,559.56,3,15,0.3,10,0,Swipe,Mobile,0
TXN0006346,2023-09-13 10:13:34,10,2,0,9,46,1913,8700.0,Grocery,UK,1,63.76,215.06,5,9,0.4,8,3,ATM,POS,0
TXN0005050,2023-07-24 11:07:16,11,0,0,7,34,2076,6300.0,Entertainment,US,0,71.21,77.01,2,16,5.0,9,4,Online,POS,0
TXN0000945,2023-02-08 19:28:54,19,2,0,2,47,2132,11800.0,Restaurant,US,0,38.51,570.55,1,9,1.8,2,2,Chip,Desktop,0
TXN0008133,2023-11-26 17:38:38,17,6,1,11,63,196,20200.0,Healthcare,US,0,89.54,135.26,6,13,2.1,7,2,Chip,Desktop,0
TXN0002626,2023-04-20 11:15:53,11,3,0,4,56,181,5900.0,Travel,US,0,26.91,303.87,4,14,0.8,5,2,Contactless,Unknown,0
TXN0000258,2023-01-11 20:13:02,20,2,0,1,47,719,7500.0,Grocery,US,0,105.44,296.07,1,9,0.0,3,4,Chip,Desktop,0
TXN0002236,2023-04-05 03:21:40,3,2,0,4,42,345,10500.0,Restaurant,US,0,97.15,89.51,0,19,1.1,2,0,Contactless,ATM,0
TXN0008010,2023-11-21 17:36:13,17,1,0,11,28,542,11000.0,Healthcare,BR,1,523.1,388.4,1,8,1.2,1,0,online,Desktop,0
TXN0003022,2023-05-05 19:49:39,19,4,0,5,46,299,18900.0,Online_Retail,US,0,108.52,147.47,3,11,5.6,3,1,Online,Mobile,0
TXN0001332,2023-02-25 15:55:09,15,5,1,2,60,429,21600.0,Grocery,US,0,69.26,428.3,2,8,2.6,6,0,Contactless,POS,0
TXN0005717,2023-08-20 17:28:18,17,6,1,8,44,920,2700.0,Travel,US,0,262.91,726.95,3,8,6.8,7,0,Online,Desktop,0
TXN0004647,2023-07-09 21:12:27,21,6,1,7,67,859,9600.0,Grocery,US,0,37.43,338.31,6,10,1.9,7,2,Contactless,Desktop,0
TXN0005146,2023-07-28 09:25:39,9,4,0,7,49,1840,29500.0,Gas,US,0,31.0,234.74,3,15,0.9,3,1,chip,Mobile,0
TXN0004839,2023-07-17 00:57:10,0,0,0,7,52,178,18500.0,Online_Retail,MX,1,127.68,221.67,12,11,7.3,6,0,ATM,POS,0
TXN0000467,2023-01-20 08:38:57,8,4,0,1,36,640,6400.0,Luxury,US,0,19.38,813.17,1,6,4.4,7,1,ATM,Mobile,0
TXN0000666,2023-01-27 20:40:26,20,4,0,1,57,306,12900.0,Travel,CA,1,255.94,209.24,2,13,0.0,4,0,Online,POS,0
TXN0006378,2023-09-14 18:19:05,18,3,0,9,55,1466,58100.0,Gas,US,0,48.95,420.96,3,7,1.3,5,0,Chip,Desktop,0
TXN0004620,2023-07-08 14:04:17,14,5,1,7,63,369,3000.0,Grocery,US,0,17.61,127.02,1,11,3.1,3,0,Online,Mobile,0
TXN0002860,2023-04-30 03:25:31,3,6,1,4,34,313,6400.0,Grocery,US,0,32.59,82.87,3,13,3.3,7,0,Online,POS,0
TXN0006550,2023-09-21 18:29:39,18,3,0,9,44,135,8200.0,Grocery,US,0,195.83,413.78,4,19,1.7,8,0,Online,Unknown,0
TXN0006434,2023-09-17 08:14:26,8,6,1,9,30,320,4700.0,Online_Retail,US,0,37.55,175.97,5,9,5.5,8,0,Chip,Desktop,0
TXN0006257,2023-09-10 11:53:25,11,6,1,9,34,30,8100.0,Grocery,US,0,364.6,145.07,1,6,9.9,4,4,Chip,Mobile,0
TXN0007364,2023-10-26 01:27:46,1,3,0,10,35,671,7900.0,Gas,US,0,197.8,106.38,2,11,1.9,8,2,Swipe,Desktop,0
TXN0002104,2023-03-30 19:44:23,19,3,0,3,34,905,21400.0,Online_Retail,RO,1,189.12,132.02,2,9,3.1,4,0,Chip,POS,0
TXN0003293,2023-05-16 19:28:42,19,1,0,5,45,1012,16800.0,Electronics,CA,1,151.01,806.59,3,11,6.0,5,0,Chip,Desktop,0
TXN0006107,2023-09-04 16:42:44,16,0,0,9,48,309,8200.0,Online_Retail,CA,1,48.84,203.38,4,12,2.8,5,0,Swipe,Mobile,0
TXN0007615,2023-11-04 16:52:48,16,5,1,11,36,168,9400.0,Gas,US,0,99.56,171.46,4,13,1.1,2,0,Online,Mobile,0
TXN0004172,2023-06-20 03:09:13,3,1,0,6,25,341,5700.0,ATM,US,0,138.8,491.15,1,11,0.9,5,0,Chip,ATM,0
TXN0004001,2023-06-13 17:50:11,17,1,0,6,53,455,11000.0,Entertainment,US,0,307.86,245.94,7,14,2.4,12,4,Swipe,POS,0
TXN0003409,2023-05-21 02:38:02,2,6,1,5,39,979,29000.0,Entertainment,US,0,53.72,,5,9,3.2,6,2,Online,POS,0
TXN0005525,2023-08-13 00:01:59,0,6,1,8,63,30,4900.0,Grocery,US,0,35.27,136.37,4,15,0.2,4,1,Contactless,Mobile,0
TXN0004068,2023-06-15 21:07:38,21,3,0,6,28,344,22600.0,Online_Retail,US,0,14.64,275.81,0,13,2.7,5,0,Online,Mobile,0
TXN0003008,2023-05-05 06:46:06,6,4,0,5,48,1835,26100.0,Restaurant,US,0,76.42,404.85,1,8,0.4,3,0,Online,Unknown,0
TXN0006344,2023-09-13 09:12:55,9,2,0,9,51,46,6100.0,Restaurant,US,0,77.26,244.13,1,7,7.8,3,0,Online,POS,1
TXN0006396,2023-09-15 17:03:16,17,4,0,9,62,30,9400.0,Electronics,US,0,117.63,772.9,3,9,2.7,2,0,Swipe,Mobile,0
TXN0003917,2023-06-10 04:02:31,4,5,1,6,44,558,5200.0,Restaurant,US,0,24.67,172.72,5,12,4.5,5,0,Chip,POS,0
TXN0006120,2023-09-05 05:21:13,5,1,0,9,34,455,6000.0,Gas,,0,59.2,655.5,2,11,0.7,6,0,Contactless,ATM,0
TXN0004847,2023-07-17 07:54:28,7,0,0,7,27,688,5100.0,Grocery,US,0,27.7,399.01,3,22,0.1,6,1,Swipe,POS,1
TXN0002718,2023-04-24 00:19:45,0,0,0,4,35,527,8100.0,Grocery,US,0,138.81,947.17,3,21,0.5,7,3,Chip,Desktop,0
TXN0003013,2023-05-05 07:35:40,7,4,0,5,35,3610,13300.0,Healthcare,US,0,657.8,455.06,4,13,3.6,8,0,Swipe,Unknown,0
TXN0004990,2023-07-22 10:21:36,10,5,1,7,39,190,11000.0,Grocery,US,0,5.37,145.17,6,8,1.0,2,1,Chip,Mobile,0
TXN0002702,2023-04-23 10:08:31,10,6,1,4,46,371,14900.0,Gas,US,0,23.13,114.58,2,20,11.0,3,0,Chip,POS,0
TXN0002615,2023-04-19 21:53:03,21,2,0,4,58,435,8500.0,Online_Retail,CA,1,442.17,145.16,3,16,5.2,3,0,Contactless,Mobile,0
TXN0004938,2023-07-20 13:10:54,13,3,0,7,57,204,3800.0,Grocery,US,0,199.66,244.65,1,10,1.6,3,0,Swipe,Unknown,0
TXN0001337,2023-02-25 19:36:50,19,5,1,2,26,265,24000.0,Electronics,US,0,24.56,508.93,3,9,7.0,4,3,Swipe,Desktop,0
TXN0004373,2023-06-28 02:36:25,2,2,0,6,55,210,7700.0,ATM,US,0,364.26,83.63,1,7,10.2,6,0,Contactless,POS,0
TXN0006731,2023-09-29 22:06:13,22,4,0,9,30,851,5800.0,Electronics,UK,1,65.31,661.27,4,11,0.3,2,1,Chip,Mobile,0
TXN0003559,2023-05-27 09:26:28,9,5,1,5,54,1118,14100.0,Healthcare,UK,1,36.05,614.48,2,20,5.6,4,1,Swipe,Mobile,0
TXN0004512,2023-07-04 00:28:49,0,1,0,7,26,960,4400.0,Online_Retail,US,0,93.01,174.01,2,11,1.5,5,0,ATM,POS,0
TXN0003192,2023-05-12 11:25:39,11,4,0,5,37,1198,11500.0,Healthcare,UK,1,20.79,287.99,5,14,1.5,4,0,Online,Mobile,0
TXN0001689,2023-03-13 03:55:32,3,0,0,3,67,300,6500.0,Entertainment,US,0,375.53,187.97,3,7,2.2,6,0,Online,Desktop,0
TXN0000383,2023-01-16 20:27:58,20,0,0,1,51,377,6200.0,Online_Retail,US,0,37.05,428.13,4,20,2.6,3,1,Swipe,Mobile,0
TXN0005037,2023-07-24 01:35:42,1,0,0,7,72,76,5300.0,Online_Retail,US,0,10.47,297.73,6,5,9.9,2,3,Chip,POS,0
TXN0001188,2023-02-18 07:18:23,7,5,1,2,55,306,8400.0,Gas,US,0,121.4,737.98,1,9,2.4,5,0,Contactless,POS,0
TXN0000020,2023-01-01 16:57:44,16,6,1,1,60,1753,5500.0,Restaurant,,0,180.68,94.81,6,15,0.7,9,3,Online,Mobile,0
TXN0001789,2023-03-16 20:22:55,20,3,0,3,34,458,11700.0,Restaurant,MX,1,39.64,51.62,3,8,0.9,3,0,Online,POS,0
TXN0006404,2023-09-16 00:07:25,0,5,1,9,22,528,12200.0,Gas,US,0,93.47,170.3,2,13,0.5,6,0,Online,POS,0
TXN0001468,2023-03-03 10:31:51,10,4,0,3,25,43,8600.0,Travel,US,0,121.53,,1,7,,3,0,Chip,Mobile,0
TXN0000222,2023-01-10 04:55:01,4,1,0,1,38,51,13300.0,ATM,US,0,89.32,457.73,7,16,,5,0,Online,Unknown,0
TXN0005023,2023-07-23 15:56:22,15,6,1,7,37,1598,13100.0,Electronics,US,0,79.1,166.61,3,15,0.7,1,2,Swipe,Desktop,0
TXN0007239,2023-10-20 23:00:29,23,4,0,10,42,1201,4900.0,Entertainment,NG,1,49.62,237.77,2,10,2.3,6,1,Contactless,POS,0
TXN0008968,2023-12-30 11:07:00,11,5,1,12,46,2126,4200.0,Healthcare,US,0,2.37,694.08,5,13,3.5,3,5,Online,Unknown,0
TXN0000291,2023-01-13 14:00:08,14,4,0,1,41,693,32500.0,Grocery,RO,1,53.32,126.69,2,10,4.9,8,2,ATM,POS,0
TXN0003145,2023-05-10 17:20:55,17,2,0,5,47,137,4200.0,Restaurant,UK,1,159.12,123.84,3,14,4.0,7,0,Online,Mobile,0
TXN0008738,2023-12-21 03:37:59,3,3,0,12,48,981,14800.0,Entertainment,US,0,89.83,184.96,1,11,7.1,4,0,Swipe,Mobile,0
TXN0008163,2023-11-27 20:37:23,20,0,0,11,37,147,10500.0,Online_Retail,US,0,88.26,66.62,2,15,1.8,5,0,Chip,Mobile,0
TXN0008074,2023-11-24 14:27:19,14,4,0,11,39,1632,8400.0,Luxury,US,0,28.15,303.14,0,10,0.4,4,0,Chip,Mobile,0
TXN0006861,2023-10-05 15:04:33,15,3,0,10,56,330,9100.0,Entertainment,UK,1,347.69,92.73,1,19,0.9,11,0,Online,ATM,0
TXN0001036,2023-02-12 07:18:37,7,6,1,2,38,104,14800.0,Restaurant,US,0,355.25,722.48,3,13,0.7,6,0,Contactless,Desktop,0
TXN0000559,2023-01-23 18:11:15,18,0,0,1,31,563,27400.0,Travel,US,0,11.66,213.84,2,13,4.0,5,5,Contactless,Unknown,0
TXN0008075,2023-11-24 14:36:54,14,4,0,11,38,30,8600.0,Restaurant,US,0,210.93,124.8,1,16,0.1,4,0,Online,Mobile,0
TXN0006844,2023-10-04 16:55:52,16,2,0,10,32,839,9600.0,Grocery,US,0,134.12,138.65,1,7,6.3,3,0,Chip,ATM,0
TXN0004102,2023-06-17 11:32:07,11,5,1,6,53,1264,8000.0,Healthcare,RO,1,52.84,288.56,3,13,1.0,1,2,Online,Mobile,0
TXN0006155,2023-09-06 18:12:07,18,2,0,9,52,1335,8800.0,Gas,US,0,89.9,450.54,4,12,7.6,5,4,Contactless,Unknown,0
TXN0004180,2023-06-20 10:50:19,10,1,0,6,46,285,21100.0,Online_Retail,US,0,25.05,47.19,2,9,1.2,3,0,Chip,POS,0
TXN0008771,2023-12-22 14:14:12,14,4,0,12,50,372,7700.0,Restaurant,US,0,20.36,156.94,0,14,0.1,4,1,Contactless,Mobile,0
TXN0004743,2023-07-13 11:45:29,11,3,0,7,35,108,4400.0,ATM,US,0,42.4,157.55,2,15,1.8,3,0,Swipe,Unknown,0
TXN0001622,2023-03-10 05:22:00,5,4,0,3,29,30,7500.0,Grocery,NG,1,60.74,,5,9,,3,0,Online,POS,0
TXN0005198,2023-07-30 21:27:32,21,6,1,7,62,49,9800.0,Grocery,US,0,216.52,382.15,1,7,4.6,2,0,Contactless,Mobile,0
TXN0002486,2023-04-13 21:24:03,21,3,0,4,45,179,6800.0,Online_Retail,US,0,61.9,348.89,4,17,3.6,7,2,Contactless,Unknown,0
TXN0008588,2023-12-15 02:30:26,2,4,0,12,51,1409,12000.0,Gas,US,0,492.14,166.48,5,10,0.9,1,1,Online,Desktop,0
TXN0005992,2023-09-01 00:07:24,0,4,0,9,71,472,5700.0,Grocery,US,0,98.28,357.26,0,15,0.8,6,0,ATM,Mobile,0
TXN0007321,2023-10-24 10:16:26,10,1,0,10,50,966,5400.0,Online_Retail,US,0,52.23,,0,14,0.2,7,0,Contactless,POS,0
TXN0000640,2023-01-27 00:25:20,0,4,0,1,66,30,23100.0,Restaurant,US,0,126.64,179.14,2,9,,6,0,Online,Desktop,0
TXN0006671,2023-09-27 02:44:03,2,2,0,9,29,539,4400.0,Online_Retail,US,0,67.02,864.54,2,13,10.4,5,0,Chip,POS,0
TXN0000803,2023-02-03 08:31:11,8,4,0,2,52,458,17600.0,Grocery,US,0,475.98,545.63,5,9,2.3,3,0,Swipe,Mobile,0
TXN0006493,2023-09-19 15:39:06,15,1,0,9,18,1626,4800.0,Restaurant,RO,1,53.95,551.88,3,8,1.7,5,0,Contactless,Desktop,0
TXN0002026,2023-03-27 04:37:06,4,0,0,3,20,651,6100.0,Grocery,US,0,165.61,778.8,4,13,2.5,7,0,Online,Unknown,0
TXN0000249,2023-01-11 11:47:49,11,2,0,1,58,70,14800.0,Restaurant,US,0,57.46,607.15,7,13,4.7,4,0,Online,Desktop,0
TXN0008480,2023-12-10 11:10:47,11,6,1,12,68,1505,13500.0,Grocery,BR,1,43.25,342.77,2,9,1.9,2,1,Chip,Desktop,0
TXN0003647,2023-05-30 17:15:42,17,1,0,5,42,3833,5700.0,Restaurant,US,0,73.35,1381.9,2,11,2.2,3,0,Contactless,POS,0
TXN0004406,2023-06-29 03:56:36,3,3,0,6,39,742,9900.0,Restaurant,US,0,95.35,198.28,7,8,0.2,1,1,Online,Mobile,0
TXN0005786,2023-08-23 12:47:31,12,2,0,8,53,971,8400.0,Gas,US,0,119.65,357.15,1,12,0.7,4,1,Chip,Mobile,0
TXN0003900,2023-06-09 15:51:18,15,4,0,6,23,514,7700.0,Grocery,US,0,22.18,166.24,1,8,1.6,3,1,Swipe,POS,0
TXN0005725,2023-08-21 01:15:54,1,0,0,8,37,333,4900.0,Online_Retail,US,0,23.71,219.84,1,11,0.2,6,0,ATM,POS,0
TXN0002660,2023-04-21 19:41:35,19,4,0,4,20,563,11500.0,ATM,US,0,83.78,219.12,3,10,1.3,2,3,Online,Mobile,0
TXN0006296,2023-09-11 19:23:53,19,0,0,9,39,1578,11200.0,Electronics,BR,1,2.31,307.0,3,11,0.2,8,0,ATM,Unknown,0
TXN0003172,2023-05-11 20:20:05,20,3,0,5,32,1800,5500.0,Online_Retail,CA,1,35.8,55.53,1,17,1.7,4,1,Chip,Desktop,0
TXN0000329,2023-01-14 21:32:53,21,5,1,1,36,216,18100.0,Gas,US,0,184.56,,3,10,2.0,5,2,Chip,Desktop,0
TXN0006234,2023-09-09 09:42:11,9,5,1,9,52,718,11100.0,Online_Retail,NG,1,187.97,597.18,5,10,2.4,2,0,Online,POS,0
TXN0004547,2023-07-05 16:10:29,16,2,0,7,67,1171,24400.0,Gas,US,0,8.4,277.62,5,7,1.6,7,0,Swipe,ATM,0
TXN0001417,2023-03-01 02:30:02,2,2,0,3,57,1370,9100.0,Restaurant,US,0,105.2,935.94,4,12,1.5,6,0,Chip,ATM,0
TXN0006476,2023-09-19 02:58:01,2,1,0,9,31,1097,3400.0,Online_Retail,US,0,100.93,347.17,5,11,0.6,5,0,Chip,Mobile,0
TXN0005560,2023-08-14 11:26:09,11,0,0,8,42,1318,10500.0,Online_Retail,US,0,72.95,406.44,3,10,5.1,6,0,Contactless,Desktop,0
TXN0001588,2023-03-08 10:50:49,10,2,0,3,43,1667,7500.0,Grocery,US,0,54.76,654.46,3,8,1.1,7,0,ATM,Unknown,0
TXN0004838,2023-07-17 00:29:32,0,0,0,7,61,625,6300.0,Electronics,US,0,90.51,333.81,1,11,0.1,7,0,Contactless,Mobile,0
TXN0003402,2023-05-20 18:34:36,18,5,1,5,47,303,32500.0,Grocery,US,0,5.65,816.06,0,12,0.8,3,0,Swipe,Mobile,0
TXN0000135,2023-01-06 10:08:07,10,4,0,1,39,300,4400.0,Travel,US,0,47.07,177.12,2,12,0.7,7,2,Online,POS,0
TXN0004506,2023-07-03 15:51:26,15,0,0,7,31,435,6100.0,Grocery,US,0,71.05,109.85,2,8,0.6,7,0,Online,Desktop,0
