hour_of_day,day_of_week,is_weekend,month,cardholder_age,account_age_days,credit_limit,is_foreign,transaction_amount,avg_7day_spend,num_txn_24h,num_txn_7d,days_since_last_txn,distinct_merchants_7d,declined_last_30d,merchant_country_missing,days_since_last_missing,amount_to_limit_ratio,amount_vs_7day_avg,txn_velocity_ratio,merchant_concentration,is_late_night,is_business_hours,is_new_account,log_account_age,log_transaction_amount,foreign_online,new_account_high_amount,late_night_foreign,merchant_category,merchant_country,channel,device_type,is_fraud
12,6,1,4,41,922,18200.0,0,9.03,172.11,4,8,0.2,5,2,0,0,0.0004961538461538461,0.05246644587763639,3.5,1.6,0,1,0,6.827629234502852,2.305580601973844,0,0,0,Restaurant,US,Chip,POS,0
4,3,0,11,38,1095,15800.0,0,1127.64,189.89,4,14,0.8,1,0,0,0,0.07136962025316457,5.938385381010059,2.0,14.0,1,0,0,6.999422467507961,7.028768647047687,0,0,0,Online_Retail,US,Online,Desktop,0
15,4,0,12,56,784,4700.0,0,44.36,202.54,2,5,2.1,4,3,0,0,0.009438297872340426,0.21901846548829862,2.8,1.25,0,1,0,6.665683717782408,3.8146306594194965,0,0,0,Online_Retail,US,Chip,Desktop,0
14,2,0,5,46,275,13700.0,0,187.26,117.45,0,12,0.4,4,0,0,0,0.01366861313868613,1.5943805874840355,0.0,3.0,0,1,0,5.62040086571715,5.237823986119074,0,0,0,Restaurant,US,Online,Unknown,0
11,5,1,10,61,2967,6100.0,0,558.28,588.3,5,12,0.3,5,0,0,0,0.09152131147540983,0.9489716131225565,2.916666666666667,2.4,0,1,0,7.995643604287271,6.32665024220373,0,0,0,Restaurant,US,Chip,ATM,0
0,0,0,10,27,126,5200.0,0,21.46,302.58,1,13,2.3,3,0,0,0,0.0041269230769230775,0.07092339216075089,0.5384615384615384,4.333333333333333,1,0,0,4.844187086458591,3.111735949310297,0,0,0,Entertainment,US,Online,Mobile,0
21,3,0,4,38,141,15500.0,1,123.97,163.67,3,16,5.2,4,1,0,0,0.007998064516129033,0.7574387487016558,1.3125,4.0,0,0,0,4.955827057601261,4.828073708497692,0,0,0,Restaurant,CA,Swipe,Desktop,0
20,3,0,12,20,389,28800.0,0,8.74,1068.3,3,19,2.2,11,0,0,0,0.00030347222222222223,0.008181222503042217,1.1052631578947367,1.7272727272727273,0,0,0,5.966146739123692,2.2762411176544437,0,0,0,Online_Retail,US,Contactless,Desktop,0
14,6,1,6,37,1127,14000.0,0,83.56,351.93,2,19,3.5,6,0,0,0,0.005968571428571429,0.23743358054158498,0.7368421052631579,3.1666666666666665,0,1,0,7.028201432058005,4.437461341561982,0,0,0,Restaurant,US,Online,Desktop,0
15,6,1,4,43,40,8300.0,0,41.71,322.61,5,8,999.0,3,4,0,1,0.005025301204819277,0.12928923467964415,4.375,2.6666666666666665,0,1,1,3.713572066704308,3.754433084853375,0,0,0,Restaurant,US,Online,Desktop,0
0,1,0,5,43,30,17000.0,1,24.91,113.75,5,13,999.0,7,0,0,1,0.0014652941176470588,0.218989010989011,2.692307692307692,1.8571428571428572,1,0,1,3.4339872044851463,3.2546289945740186,1,0,1,Healthcare,MX,Online,Unknown,0
12,3,0,12,44,886,14200.0,0,324.72,566.03,3,9,0.6,6,2,0,0,0.02286760563380282,0.5736798402911507,2.333333333333333,1.5,0,1,0,6.787844982309579,5.786038116598931,0,0,0,Grocery,US,ATM,POS,0
22,3,0,2,57,3026,3600.0,0,195.55,135.35,3,13,1.3,3,0,0,0,0.05431944444444445,1.4447728112301441,1.6153846153846154,4.333333333333333,0,0,0,8.01532730902172,5.280916851867869,0,0,0,Grocery,US,Contactless,POS,0
5,2,0,10,40,30,11200.0,1,54.09,147.28,3,11,2.7,9,0,0,0,0.004829464285714286,0.3672596414991852,1.9090909090909092,1.2222222222222223,0,0,1,3.4339872044851463,4.008968211484625,0,0,0,Restaurant,UK,Contactless,POS,0
16,2,0,8,55,981,4000.0,1,550.22,522.58,3,6,4.9,1,0,0,0,0.137555,1.0528914233227449,3.5,6.0,0,1,0,6.889591308354466,6.31213400351143,0,0,0,Grocery,UK,Chip,POS,0
4,0,0,10,62,391,10400.0,0,37.73,327.57,4,14,0.1,4,0,0,0,0.0036278846153846153,0.11518148792624476,2.0,3.5,1,0,0,5.971261839790462,3.6566144935266607,0,0,0,Travel,US,Online,Desktop,0
18,2,0,4,45,519,11600.0,0,122.56,302.33,2,8,1.5,7,0,0,0,0.01056551724137931,0.40538484437535144,1.75,1.1428571428571428,0,0,0,6.253828811575473,4.816726868050381,0,0,0,Grocery,US,Chip,Mobile,0
16,1,0,12,30,3111,13200.0,1,34.62,594.71,1,13,6.0,6,0,0,0,0.0026227272727272727,0.058213246792554345,0.5384615384615384,2.1666666666666665,0,1,0,8.043020885298283,3.5729072778615154,0,0,0,Luxury,NG,Contactless,Mobile,0
9,6,1,4,62,877,2500.0,0,39.35,98.67,4,9,0.4,4,0,0,0,0.01574,0.39880409445626835,3.1111111111111107,2.25,0,1,0,6.777646593635117,3.6975913947159578,0,0,0,Entertainment,US,Chip,Mobile,0
21,1,0,8,36,30,4600.0,1,135.97,156.3,4,22,0.1,1,0,0,0,0.02955869565217391,0.8699296225207933,1.2727272727272727,22.0,0,0,1,3.4339872044851463,4.91976192374673,0,0,0,Electronics,NG,Chip,ATM,0
12,0,0,10,29,677,25600.0,0,225.77,226.05,2,10,2.8,7,3,0,0,0.008819140625000001,0.9987613359876134,1.4,1.4285714285714286,0,1,0,6.519147287940395,5.423936287972195,0,0,0,Luxury,US,Online,POS,0
8,6,1,3,33,473,35300.0,0,90.29,172.24,6,10,0.1,4,0,0,0,0.002557790368271955,0.52421040408732,4.2,2.5,0,0,0,6.161207321695077,4.514041252576989,0,0,0,Grocery,US,Contactless,Mobile,0
13,6,1,11,35,2649,14600.0,0,78.03,600.88,2,14,1.0,4,2,0,0,0.005344520547945206,0.12985953934229796,1.0,3.5,0,1,0,7.882314918980268,4.369827527216884,0,0,0,ATM,US,ATM,ATM,0
21,2,0,5,41,1341,13300.0,1,131.5,534.05,3,15,2.7,7,0,0,0,0.009887218045112781,0.24623162625222358,1.4000000000000001,2.142857142857143,0,0,0,7.201916317531627,4.886582645426277,0,0,0,Electronics,RO,Contactless,POS,0
1,2,0,4,32,824,17400.0,0,461.72,251.98,3,12,4.1,7,0,0,0,0.02653563218390805,1.8323676482260498,1.75,1.7142857142857142,1,0,0,6.715383386334681,6.137122119530345,0,0,0,Gas,US,Online,Mobile,0
17,2,0,9,59,433,10100.0,0,343.12,307.63,5,15,3.2,3,0,0,0,0.03397227722772277,1.1153658615869715,2.3333333333333335,5.0,0,1,0,6.073044534100405,5.840990433753148,0,0,0,Online_Retail,US,ATM,Unknown,0
6,6,1,10,24,340,11400.0,0,44.49,290.14,3,14,1.8,9,0,0,0,0.0039026315789473685,0.15333976700903013,1.5,1.5555555555555556,0,0,0,5.831882477283517,3.817492521581913,0,0,0,Travel,US,Online,POS,0
12,6,1,11,69,71,6000.0,0,23.55,229.62,3,7,0.1,6,0,0,0,0.0039250000000000005,0.10256075254768748,3.0,1.1666666666666667,0,1,1,4.276666119016055,3.2007118542405295,0,0,0,Travel,US,ATM,Mobile,0
23,0,0,11,54,4315,15400.0,1,143.72,216.17,1,14,0.0,2,0,0,0,0.009332467532467532,0.6648471110699913,0.5,7.0,0,0,0,8.370084326378025,4.97480084108704,1,0,0,Online_Retail,BR,Online,POS,0
6,5,1,10,35,1542,12100.0,0,97.18,350.14,3,14,1.6,3,4,0,0,0.008031404958677687,0.2775461244073799,1.5,4.666666666666667,0,0,0,7.341483852363161,4.586802528629907,0,0,0,Healthcare,US,Swipe,POS,0
16,5,1,7,43,30,10800.0,1,3.97,279.5,1,14,5.6,6,0,0,0,0.0003675925925925926,0.014203935599284437,0.5,2.3333333333333335,0,1,1,3.4339872044851463,1.6034198401085376,0,0,0,Online_Retail,MX,ATM,Mobile,0
8,3,0,12,30,703,15000.0,0,68.27,181.31,6,14,0.0,8,1,0,0,0.0045513333333333334,0.3765374220947548,3.0,1.75,0,0,0,6.556778356158042,4.238011912034514,0,0,0,Luxury,US,Contactless,Mobile,0
7,4,0,6,55,30,7600.0,0,24.81,248.67,0,7,3.4,8,0,0,0,0.0032644736842105263,0.0997707805525395,0.0,0.875,0,0,1,3.4339872044851463,3.2507620137305224,0,0,0,Restaurant,US,Chip,Mobile,0
20,6,1,6,35,1382,18800.0,1,127.99,384.4,5,5,0.6,3,0,0,0,0.006807978723404255,0.3329604578563996,7.0,1.6666666666666667,0,0,0,7.232010331664759,4.859734881977045,0,0,0,Gas,CA,Chip,Desktop,0
23,4,0,5,28,879,11100.0,0,16.1,139.02,6,16,4.1,4,0,0,0,0.0014504504504504506,0.11581067472306143,2.625,4.0,0,0,0,6.779921907472252,2.8390784635086144,0,0,0,Healthcare,US,Contactless,Mobile,0
1,4,0,5,31,2358,7000.0,0,93.66,237.6,3,19,1.6,8,1,0,0,0.01338,0.3941919191919192,1.1052631578947367,2.375,1,0,0,7.765993079407675,4.5502915244781015,0,0,0,Travel,US,Chip,ATM,0
0,3,0,7,27,60,7000.0,1,129.61,232.17,4,15,1.6,6,0,0,0,0.018515714285714288,0.5582547271395961,1.8666666666666667,2.5,1,0,1,4.110873864173311,4.8722157835894295,0,0,1,Online_Retail,UK,ATM,Mobile,0
18,2,0,8,52,1040,4100.0,1,46.92,319.33,4,10,0.6,3,0,0,0,0.01144390243902439,0.1469326402154511,2.8,3.3333333333333335,0,0,0,6.947937068614969,3.869532953807194,0,0,0,Entertainment,CA,Chip,Unknown,0
20,4,0,12,29,117,8700.0,0,110.4,224.54,3,11,2.0,9,1,0,0,0.012689655172413794,0.49167186247439215,1.9090909090909092,1.2222222222222223,0,0,0,4.770684624465665,4.713127327493184,0,0,0,Gas,US,Online,POS,0
10,2,0,3,47,911,6600.0,0,10.6,340.25,1,13,2.7,9,0,0,0,0.001606060606060606,0.031153563556208668,0.5384615384615384,1.4444444444444444,0,1,0,6.815639990074331,2.451005098112319,0,0,0,Online_Retail,US,Online,Desktop,0
19,3,0,5,42,888,7900.0,0,76.26,943.72,9,4,0.1,7,0,0,0,0.009653164556962026,0.08080786674013479,15.75,0.5714285714285714,0,0,0,6.790097235513905,4.347176357238135,0,0,0,Electronics,US,Chip,Mobile,0
22,3,0,11,63,1254,14900.0,0,29.87,265.8,3,7,0.5,10,1,0,0,0.0020046979865771812,0.11237772761474793,3.0,0.7,0,0,0,7.134890851565884,3.429784838514068,0,0,0,Gas,US,Online,POS,0
8,0,0,9,39,258,24300.0,0,55.36,254.73,2,5,0.7,6,3,0,0,0.002278189300411523,0.21732815137596673,2.8,0.8333333333333334,0,0,0,5.556828061699537,4.03175968703048,0,0,0,Gas,US,Swipe,POS,0
18,6,1,4,58,1612,8700.0,1,350.89,58.94,2,15,2.7,4,0,0,0,0.04033218390804597,5.953342382083474,0.9333333333333333,3.75,0,0,0,7.385851078125209,5.863318626759797,0,0,0,Travel,CA,Chip,Mobile,0
12,0,0,10,44,835,14100.0,1,55.01,457.48,5,10,1.3,8,0,0,0,0.003901418439716312,0.12024569380082188,3.5,1.25,0,1,0,6.728628613084702,4.025530246221741,0,0,0,Gas,BR,Contactless,POS,0
18,1,0,3,44,1725,9800.0,1,10.06,245.385,0,14,0.3,5,5,0,0,0.0010265306122448981,0.04099680094545307,0.0,2.8,0,0,0,7.453561871643373,2.403334996094189,0,0,0,Grocery,BR,Contactless,ATM,0
15,4,0,10,50,244,8000.0,0,316.41,256.24,4,15,1.4,3,0,0,0,0.03955125,1.2348189197627224,1.8666666666666667,5.0,0,1,0,5.501258210544727,5.760194313582143,0,0,0,ATM,US,Chip,POS,0
7,2,0,4,45,238,14600.0,0,45.66,516.1,0,9,0.2,6,1,0,0,0.003127397260273972,0.08847122650649097,0.0,1.5,0,0,0,5.476463551931511,3.842887266593284,0,0,0,Gas,US,Chip,POS,0
19,0,0,3,31,355,5600.0,0,49.02,137.94,1,7,1.5,6,0,0,0,0.008753571428571428,0.3553719008264463,1.0,1.1666666666666667,0,0,0,5.87493073085203,3.912422925449473,0,0,0,Grocery,US,Contactless,POS,0
22,2,0,7,39,322,8700.0,0,248.66,303.22,4,9,0.9,8,2,0,0,0.0285816091954023,0.8200646395356506,3.1111111111111107,1.125,0,0,0,5.777652323222656,5.520099992222905,0,0,0,Grocery,US,Contactless,POS,0
18,5,1,4,32,61,4400.0,0,21.97,116.28,3,12,2.0,5,1,0,0,0.004993181818181818,0.18894048847609218,1.75,2.4,0,0,1,4.127134385045092,3.134189016701007,0,0,0,Healthcare,US,Online,Desktop,0
9,4,0,12,29,104,13700.0,0,12.5,267.52,6,4,2.9,7,0,0,0,0.0009124087591240876,0.046725478468899524,10.5,0.5714285714285714,0,1,0,4.653960350157523,2.6026896854443837,0,0,0,ATM,US,Online,ATM,0
2,5,1,1,32,510,28600.0,0,262.31,425.35,1,11,3.1,4,3,0,0,0.009171678321678322,0.6166921358880921,0.6363636363636364,2.75,1,0,0,6.236369590203704,5.573332045272136,0,0,0,Travel,US,Online,POS,0
8,1,0,8,35,348,25900.0,0,207.53,143.14,4,12,3.3,1,0,0,0,0.008012741312741312,1.449839318150063,2.3333333333333335,12.0,0,0,0,5.855071922202427,5.3400829157805045,0,0,0,Grocery,US,Chip,Desktop,0
19,5,1,2,37,1115,17600.0,0,16.77,324.32,8,10,1.2,7,0,0,0,0.000952840909090909,0.0517081894425259,5.6,1.4285714285714286,0,0,0,7.017506142941256,2.87751164216656,0,0,0,Gas,US,Chip,Desktop,0
9,0,0,4,52,391,5500.0,0,284.05,544.31,3,11,5.4,4,0,0,0,0.05164545454545455,0.5218533556245523,1.9090909090909092,2.75,0,1,0,5.971261839790462,5.652664603477591,0,0,0,ATM,US,Online,Mobile,0
23,0,0,9,45,318,10300.0,0,38.33,122.09,2,18,0.8,5,0,0,0,0.0037213592233009706,0.31394872634941434,0.7777777777777777,3.6,0,0,0,5.765191102784844,3.671987586443718,0,0,0,Gas,US,Swipe,Unknown,0
2,1,0,12,21,1094,6600.0,1,68.61,245.98,4,16,0.3,7,0,0,0,0.010395454545454545,0.27892511586307833,1.75,2.2857142857142856,1,0,0,6.9985096422506015,4.242908235180575,0,0,1,Grocery,CA,Chip,Mobile,0
3,5,1,11,53,108,13700.0,1,97.75,504.27,2,7,3.6,6,0,0,0,0.007135036496350365,0.19384456739445138,2.0,1.1666666666666667,1,0,0,4.6913478822291435,4.592591403781231,0,0,1,Electronics,UK,Contactless,Mobile,0
15,4,0,11,39,252,3700.0,0,13.94,160.4,1,8,1.7,4,1,0,0,0.0037675675675675675,0.0869077306733167,0.875,2.0,0,1,0,5.53338948872752,2.7040421797046714,0,0,0,Luxury,US,ATM,Mobile,0
4,5,1,11,31,425,6200.0,0,69.16,466.16,0,12,3.4,2,1,0,0,0.01115483870967742,0.14836107774154794,0.0,6.0,1,0,0,6.054439346269371,4.250778348063927,0,0,0,Gas,US,Contactless,Mobile,0
9,1,0,11,79,841,14500.0,0,45.31,391.67,5,12,4.9,5,2,0,0,0.0031248275862068966,0.11568412183726096,2.916666666666667,2.4,0,1,0,6.7357800142423265,3.8353579204926604,0,0,0,Restaurant,US,Online,Mobile,0
9,6,1,10,48,391,4600.0,1,106.79,337.61,6,13,2.2,5,0,0,0,0.02321521739130435,0.3163117206243891,3.230769230769231,2.6,0,1,0,5.971261839790462,4.680184889793537,0,0,0,Gas,CN,Chip,POS,0
0,1,0,5,37,34,17300.0,0,62.83,256.66,2,11,999.0,5,1,0,1,0.003631791907514451,0.24479856619652454,1.2727272727272727,2.2,1,0,1,3.5553480614894135,4.156223299267966,0,0,0,Gas,US,Online,Mobile,0
9,2,0,10,54,82,10700.0,0,143.58,87.8,8,13,4.5,7,3,0,0,0.013418691588785048,1.6353075170842826,4.3076923076923075,1.8571428571428572,0,1,1,4.418840607796598,4.973832987572151,0,0,0,Online_Retail,US,Chip,Mobile,0
8,5,1,11,25,1126,14100.0,1,52.96,172.71,2,13,2.6,11,3,0,0,0.0037560283687943265,0.30664119043483296,1.0769230769230769,1.1818181818181819,0,0,0,7.027314514039777,3.988243031339555,0,0,0,Online_Retail,RO,Contactless,Desktop,0
7,1,0,1,41,904,25200.0,1,54.79,592.47,2,16,0.1,3,3,0,0,0.0021742063492063493,0.09247725623238306,0.875,5.333333333333333,0,0,0,6.807934943699926,4.021594641857437,0,0,0,Luxury,RO,Chip,POS,0
15,4,0,3,79,248,11300.0,0,307.54,504.51,6,15,2.1,6,1,0,0,0.027215929203539824,0.6095815742007097,2.8000000000000003,2.5,0,1,0,5.517452896464707,5.731851494583793,0,0,0,Grocery,US,ATM,Desktop,0
5,6,1,2,49,80,1800.0,1,48.94,222.04,6,8,0.4,3,2,0,0,0.027188888888888887,0.2204107368041794,5.25,2.6666666666666665,0,0,1,4.394449154672439,3.910822284851627,0,0,0,Travel,MX,Chip,POS,0
5,2,0,10,54,159,35000.0,0,50.18,199.57,4,10,0.3,2,2,0,0,0.0014337142857142858,0.25144059728416096,2.8,5.0,0,0,0,5.075173815233827,3.935348830731643,0,0,0,Electronics,US,Contactless,Desktop,0
21,3,0,6,24,532,5800.0,0,22.06,2460.94,4,16,2.0,4,1,0,0,0.003803448275862069,0.008964054385722528,1.75,4.0,0,0,0,6.278521424165844,3.138099514840913,0,0,0,Grocery,US,Chip,Desktop,0
0,2,0,3,35,37,5600.0,0,25.67,306.25,1,13,999.0,6,1,0,1,0.004583928571428572,0.08382040816326532,0.5384615384615384,2.1666666666666665,1,0,1,3.6375861597263857,3.283539338193923,0,0,0,Entertainment,US,Online,POS,0
20,0,0,7,40,674,17500.0,0,89.21,409.95,5,6,2.2,2,0,0,0,0.005097714285714285,0.21761190389071838,5.833333333333334,3.0,0,0,0,6.51471269087253,4.502140285668547,0,0,0,Gas,US,Chip,POS,0
0,3,0,5,40,1497,13300.0,0,36.7,484.88,3,12,1.3,3,0,0,0,0.0027593984962406017,0.07568883022603531,1.75,4.0,1,0,0,7.311886164077165,3.629660094453965,0,0,0,Online_Retail,US,Online,Desktop,0
1,4,0,9,42,1011,13000.0,1,43.46,478.0,1,13,1.3,5,2,0,0,0.003343076923076923,0.09092050209205021,0.5384615384615384,2.6,1,0,0,6.919683849847411,3.7945899085360506,0,0,1,Restaurant,UK,Swipe,Desktop,1
12,3,0,4,44,791,6900.0,0,269.95,203.72,4,9,2.6,7,5,0,0,0.0391231884057971,1.325103082662478,3.1111111111111107,1.2857142857142858,0,1,0,6.674561391814426,5.601934302012123,0,0,0,Luxury,US,Contactless,POS,0
3,1,0,7,18,663,9400.0,0,10.06,307.51,4,12,0.4,4,0,0,0,0.0010702127659574468,0.03271438327208871,2.3333333333333335,3.0,1,0,0,6.498282149476434,2.403334996094189,0,0,0,Online_Retail,US,Online,Mobile,0
3,1,0,6,61,359,9400.0,0,103.51,134.42,3,7,4.4,6,0,0,0,0.011011702127659576,0.770049099836334,3.0,1.1666666666666667,1,0,0,5.886104031450156,4.649282760606412,0,0,0,Restaurant,US,Contactless,Mobile,0
19,5,1,7,52,2759,11900.0,0,853.33,449.44,3,12,5.5,8,0,0,0,0.07170840336134454,1.8986516553933785,1.75,1.5,0,0,0,7.9229859587111955,6.750317536010629,0,0,0,Grocery,US,Online,POS,0
6,4,0,9,54,875,6200.0,0,115.12,154.35,2,14,1.3,1,0,0,0,0.018567741935483873,0.7458373825720765,1.0,14.0,0,0,0,6.775366090936392,4.754624139156429,0,0,0,Travel,US,Online,Mobile,0
22,2,0,9,49,817,15600.0,0,26.92,178.96,3,13,1.2,4,0,0,0,0.0017256410256410257,0.15042467590523023,1.6153846153846154,3.25,0,0,0,6.706862336602747,3.329343277894172,0,0,0,Grocery,US,Contactless,POS,0
15,1,0,7,57,750,3900.0,1,117.06,529.76,1,14,0.5,4,0,0,0,0.030015384615384617,0.22096798550286922,0.5,3.5,0,1,0,6.621405651764134,4.771192969812543,1,0,0,Travel,UK,Online,Desktop,0
16,3,0,7,22,1045,6200.0,0,61.16,357.7,2,12,3.4,7,0,0,0,0.009864516129032257,0.17098126922001677,1.1666666666666667,1.7142857142857142,0,1,0,6.952728644624869,4.129711706059392,0,0,0,Restaurant,US,Chip,POS,0
21,5,1,10,49,199,5000.0,0,17.28,163.1,1,12,1.4,7,0,0,0,0.0034560000000000003,0.10594727161250768,0.5833333333333334,1.7142857142857142,0,0,0,5.298317366548036,2.905807566026004,0,0,0,Grocery,US,Chip,POS,0
19,2,0,2,43,1209,7100.0,0,7.58,119.73,4,7,0.9,4,0,0,0,0.001067605633802817,0.06330911216904703,4.0,1.75,0,0,0,7.098375638590786,2.149433913499871,0,0,0,Grocery,US,Chip,POS,0
15,2,0,6,26,942,7900.0,1,96.98,178.71,1,7,4.1,4,0,0,0,0.012275949367088607,0.5426668904929774,1.0,1.75,0,1,0,6.849066282633458,4.584763376210429,0,0,0,Luxury,RO,Chip,Mobile,0
9,2,0,12,64,1323,13200.0,0,122.56,174.66,3,11,2.2,4,0,0,0,0.009284848484848484,0.7017061719912974,1.9090909090909092,2.75,0,1,0,7.188412736496954,4.816726868050381,0,0,0,Grocery,US,Online,Unknown,0
11,6,1,3,41,2225,10800.0,0,74.15,355.6,1,9,0.4,1,1,1,0,0.006865740740740742,0.20852080989876265,0.7777777777777777,9.0,0,1,0,7.70796153183549,4.319486116198983,0,0,0,Grocery,US,ATM,POS,0
23,1,0,7,40,338,9000.0,0,34.01,407.36,1,12,4.9,5,0,0,0,0.0037788888888888885,0.08348880597014925,0.5833333333333334,2.4,0,0,0,5.82600010738045,3.555633734966574,0,0,0,Electronics,US,Chip,Mobile,0
19,2,0,2,36,1677,7100.0,0,25.3,111.23,2,12,0.3,3,0,0,0,0.003563380281690141,0.22745662141508585,1.1666666666666667,4.0,0,0,0,7.425357887027151,3.269568939183719,0,0,0,Gas,US,Contactless,POS,0
9,3,0,6,54,1207,13300.0,0,55.12,154.87,2,14,4.9,2,2,0,0,0.004144360902255639,0.35591140956931616,1.0,7.0,0,1,0,7.0967213784947605,4.02749225523426,0,0,0,Restaurant,US,Chip,ATM,0
17,0,0,10,56,594,21600.0,0,590.95,1132.4,2,15,4.3,7,0,0,0,0.027358796296296298,0.5218562345460968,0.9333333333333333,2.142857142857143,0,1,0,6.38856140554563,6.383422171857645,0,0,0,Restaurant,US,Online,ATM,0
1,3,0,7,19,355,6700.0,0,114.22,210.27,2,18,3.6,4,0,0,0,0.01704776119402985,0.5432063537356732,0.7777777777777777,4.5,1,0,0,5.87493073085203,4.746843344304237,0,0,0,Online_Retail,US,Contactless,ATM,0
21,5,1,7,27,2267,10000.0,0,47.41,449.24,2,10,3.7,6,0,0,0,0.0047409999999999996,0.10553379040156709,1.4,1.6666666666666667,0,0,0,7.7266536648476425,3.879706403951603,0,0,0,Online_Retail,US,Online,Mobile,0
9,3,0,3,47,597,19700.0,1,92.65,518.2,0,16,3.6,4,0,0,0,0.004703045685279188,0.17879197221150134,0.0,4.0,0,1,0,6.393590753950631,4.539564428890097,0,0,0,Restaurant,NG,Chip,Mobile,0
0,5,1,2,51,60,11300.0,0,17.12,649.4,4,14,6.6,1,3,1,0,0.0015150442477876106,0.026362796427471514,2.0,14.0,1,0,1,4.110873864173311,2.8970163006148333,0,0,0,Restaurant,US,Online,POS,0
21,3,0,9,18,1178,12500.0,1,59.3,216.84,2,9,0.6,4,1,0,0,0.004744,0.2734735288692123,1.5555555555555554,2.25,0,0,0,7.072421900537371,4.09933210373314,0,0,0,ATM,CA,Chip,POS,0
22,2,0,11,32,343,3700.0,0,760.45,123.04,4,10,0.7,4,0,0,0,0.20552702702702705,6.180510403120937,2.8,2.5,0,0,0,5.840641657373398,6.6352245102977,0,0,0,ATM,US,Chip,ATM,0
23,5,1,2,34,950,17400.0,0,17.15,294.72,3,14,1.0,4,1,0,0,0.0009856321839080459,0.05819082519001085,1.5,3.5,0,0,0,6.85751406254539,2.8986705607108596,0,0,0,Restaurant,US,Swipe,Unknown,0
14,6,1,11,44,56,16500.0,0,323.72,114.77,3,15,3.1,6,5,0,0,0.01961939393939394,2.8205977171734777,1.4000000000000001,2.5,0,1,1,4.04305126783455,5.782963272530642,0,0,0,Travel,US,Swipe,Desktop,0
0,3,0,10,34,343,10600.0,0,75.84,196.39,3,15,1.7,6,0,0,0,0.007154716981132076,0.38617037527369014,1.4000000000000001,2.5,1,0,0,5.840641657373398,4.341725337900356,0,0,0,Electronics,US,Chip,POS,0
8,0,0,4,52,698,3700.0,1,56.96,533.01,1,10,0.1,4,0,0,0,0.015394594594594595,0.10686478677698355,0.7,2.5,0,0,0,6.54965074223381,4.059753117452481,1,0,0,Travel,MX,Online,Mobile,0
21,3,0,4,65,224,22400.0,0,234.94,234.42,2,8,2.2,3,2,0,0,0.010488392857142858,1.00221824076444,1.75,2.6666666666666665,0,0,0,5.41610040220442,5.463577535413696,0,0,0,Restaurant,US,Online,Mobile,0
3,5,1,3,57,152,6500.0,1,85.48,204.29,5,12,3.2,5,5,1,0,0.013150769230769232,0.41842478829115476,2.916666666666667,2.4,1,0,0,5.030437921392435,4.4599131733309525,1,0,1,Gas,US,Online,Unknown,1
14,3,0,9,29,186,4900.0,0,49.46,205.23,4,13,3.6,6,3,0,0,0.010093877551020407,0.2409979047897481,2.1538461538461537,2.1666666666666665,0,1,0,5.231108616854587,3.921180943212912,0,0,0,Restaurant,US,Chip,Unknown,0
23,4,0,11,60,776,16300.0,0,116.49,150.82,5,11,3.9,9,0,0,0,0.007146625766871166,0.7723776687441983,3.181818181818182,1.2222222222222223,0,0,0,6.655440350367647,4.766353223579481,0,0,0,Grocery,US,Online,Mobile,0
14,3,0,11,50,2361,4000.0,0,22.86,301.38,3,10,0.6,3,0,0,0,0.005715,0.07585108500895879,2.1,3.3333333333333335,0,1,0,7.767263996757308,3.17220341666977,0,0,0,Restaurant,US,Online,Desktop,0
1,3,0,6,18,343,7300.0,0,1.7,904.36,1,13,0.3,4,0,0,0,0.00023287671232876712,0.001879782387544783,0.5384615384615384,3.25,1,0,0,5.840641657373398,0.9932517730102833,0,0,0,ATM,US,Online,Mobile,0
4,4,0,8,62,284,8200.0,0,35.58,251.76,2,9,5.3,4,1,0,0,0.004339024390243903,0.14132507149666348,1.5555555555555554,2.25,1,0,0,5.652489180268651,3.5995016429627196,0,0,0,ATM,US,Chip,POS,0
23,3,0,6,37,3638,10700.0,0,51.5,822.0,3,14,2.3,5,1,0,0,0.004813084112149532,0.06265206812652069,1.5,2.8,0,0,0,8.19946419761216,3.960813169597578,0,0,0,Gas,US,ATM,Desktop,0
23,0,0,9,56,220,6800.0,0,49.47,63.93,2,13,3.4,2,5,0,0,0.007275,0.7738151102768653,1.0769230769230769,6.5,0,0,0,5.3981627015177525,3.921379100352171,0,0,0,Restaurant,US,Swipe,POS,0
18,2,0,6,49,30,52100.0,0,92.93,47.2,2,11,0.8,3,1,0,0,0.0017836852207293668,1.9688559322033898,1.2727272727272727,3.6666666666666665,0,0,1,3.4339872044851463,4.542549824006424,0,0,0,Travel,US,Online,Desktop,0
10,6,1,6,66,2148,4700.0,0,134.62,55.95,4,19,1.4,7,1,0,0,0.028642553191489364,2.406076854334227,1.4736842105263157,2.7142857142857144,0,1,0,7.67275789664251,4.909856857255696,0,0,0,ATM,US,Contactless,Unknown,0
6,1,0,5,29,68,8000.0,0,36.16,169.63,1,16,0.3,4,0,0,0,0.00452,0.2131698402405235,0.4375,4.0,0,0,1,4.23410650459726,3.6152329139456376,0,0,0,Travel,US,Chip,Unknown,0
1,2,0,10,42,320,8500.0,0,336.49,263.96,4,11,0.7,1,0,0,0,0.03958705882352941,1.2747764812850433,2.5454545454545454,11.0,1,0,0,5.771441123130016,5.821535880243989,0,0,0,Grocery,US,Chip,Unknown,0
