transaction_id,timestamp,hour_of_day,day_of_week,is_weekend,month,account_type,account_age_months,account_balance,customer_age,customer_segment,txn_type,txn_direction,txn_amount,counterparty_country,is_high_risk_country,is_cross_border,txn_count_7d,txn_count_30d,avg_txn_amount_30d,max_txn_amount_30d,unique_counterparties_30d,cross_border_ratio_30d,structuring_flag,prior_sar_count,kyc_risk_score
TXN0002315,2023-02-09 20:39:06,20,3,0,2,Savings,11,13198.81,22,Retail,Bill Payment,Credit,252.98,KY,1,1,2,8,284.65,825.69,5,0.104,0,0,4.0
TXN0002368,2023-07-16 12:39:03,12,6,1,7,Savings,110,17869.78,46,SME,ACH,Debit,100.0,DE,0,1,7,33,131.01,322.44,7,0.128,0,0,2.0
TXN0005687,2023-06-09 03:30:13,3,4,0,6,Checking,70,13430.87,45,Retail,Bill Payment,Debit,269.87,US,0,0,3,11,195.73,420.04,13,0.194,0,0,2.0
TXN0000495,2023-02-10 04:51:41,4,4,0,2,Business,137,4813.8,29,Retail,POS Purchase,Debit,787.72,AE,1,1,5,21,399.78,1990.09,7,0.081,0,0,1.0
TXN0005497,2023-03-06 23:34:31,23,0,0,3,Checking,9,105499.93,18,Retail,POS Purchase,Debit,582.51,US,0,0,7,37,155.91,315.93,14,0.135,0,0,1.0
TXN0003688,2023-01-29 04:23:40,4,6,1,1,Premium,1,6700.74,22,Retail,ATM Withdrawal,Debit,193.16,US,0,0,2,10,,783.62,10,0.251,0,2,1.0
TXN0000293,2023-08-21 12:22:30,12,0,0,8,Savings,97,96964.11,18,SME,POS Purchase,Credit,1700.0,AE,1,1,3,13,179.54,838.46,8,0.196,0,0,3.0
TXN0007988,2023-05-26 23:02:21,23,4,0,5,Checking,18,15470.4,32,SME,ACH,Credit,33.52,NG,1,1,7,27,224.82,717.21,6,0.123,0,0,3.0
TXN0004511,2023-11-04 11:46:01,11,5,1,11,Savings,21,2713.06,71,Retail,POS Purchase,Debit,0.0,CA,0,1,11,44,991.33,3200.72,5,0.317,0,0,5.0
TXN0004128,2023-08-28 07:24:06,7,0,0,8,Savings,24,15861.29,42,Retail,Direct Deposit,Debit,271.73,US,0,0,7,26,288.87,1400.07,8,0.242,0,0,2.0
TXN0004758,2023-02-19 01:56:06,1,6,1,2,Business,2,7804.7,49,Retail,Wire Transfer,Debit,285.69,US,0,0,8,38,197.83,762.79,11,0.018,0,0,2.0
TXN0006964,2023-05-17 23:16:16,23,2,0,5,Savings,77,6504.75,49,SME,ACH,Debit,602.62,US,0,0,3,15,1531.34,6668.25,8,0.103,0,0,1.0
TXN0001590,2023-09-01 18:36:06,18,4,0,9,Checking,28,76152.88,39,SME,POS Purchase,Debit,5.87,MX,0,1,7,27,178.74,533.73,11,0.078,0,0,1.0
TXN0006494,2023-08-27 22:59:52,22,6,1,8,Checking,15,10789.0,40,Retail,ACH,Credit,100.0,US,0,0,4,21,129.73,463.01,9,0.043,0,0,3.0
TXN0007436,2023-08-10 01:14:51,1,3,0,8,Savings,30,11013.53,46,Retail,Internal Transfer,Debit,1700.0,US,0,0,5,21,378.41,1225.42,7,0.339,0,0,2.0
TXN0007833,2023-10-07 04:20:23,4,5,1,10,Business,64,3026.02,56,Retail,ACH,Credit,300.9,,0,0,8,42,19.39,94.15,7,0.133,0,0,2.0
TXN0003268,2023-12-05 17:24:37,17,1,0,12,Savings,8,16261.43,52,Retail,Internal Transfer,Credit,3142.84,US,0,0,4,15,357.14,1225.96,10,0.033,0,0,3.0
TXN0004845,2023-05-03 22:42:42,22,2,0,5,Student,123,102400.86,44,Wealth,Internal Transfer,Credit,2675.2,US,0,0,7,27,246.77,1259.84,5,0.2,0,0,4.0
TXN0003417,2023-03-18 12:04:31,12,5,1,3,Checking,28,5521.23,40,Student,POS Purchase,Debit,721.04,NG,1,1,1,5,90.85,277.36,6,0.014,0,0,2.0
TXN0002059,2023-05-30 13:34:32,13,1,0,5,Savings,35,78637.18,35,SME,Direct Deposit,Credit,860.68,US,0,0,6,23,147.38,334.19,11,0.245,0,0,1.0
TXN0006740,2023-01-05 11:48:10,11,3,0,1,Checking,17,47150.78,47,Retail,Direct Deposit,Credit,100.0,US,0,0,3,11,175.12,454.57,9,0.052,0,0,2.0
TXN0003951,2023-04-12 00:39:15,0,2,0,4,Checking,41,27157.5,35,Student,POS Purchase,Debit,200.0,RU,1,1,13,67,611.68,1162.72,5,0.014,0,0,1.0
TXN0000300,2023-04-23 11:06:23,11,6,1,4,Savings,117,12546.21,47,Student,POS Purchase,Debit,104.91,US,0,0,3,16,1199.54,6199.17,8,0.078,0,0,2.0
TXN0002985,2023-09-04 16:56:55,16,0,0,9,Student,4,11684.56,36,Retail,Wire Transfer,Debit,259.84,US,0,0,5,18,122.06,561.75,12,0.386,0,1,1.0
TXN0003361,2023-12-05 14:30:15,14,1,0,12,Checking,12,8030.66,18,Retail,ach,Debit,4358.0,US,0,0,11,44,76.89,366.67,10,0.127,0,1,2.0
TXN0007590,2023-04-15 14:28:21,14,5,1,4,Savings,28,26792.37,30,Corporate,Internal Transfer,Debit,55.19,US,0,0,1,4,320.11,1321.91,5,0.088,0,2,1.0
TXN0006286,2023-04-06 20:29:23,20,3,0,4,Student,22,21926.59,38,Retail,Wire Transfer,Credit,45.11,US,0,0,5,22,88.8,233.28,5,0.015,0,1,2.0
TXN0006182,2023-02-21 13:47:19,13,1,0,2,Student,17,27503.48,39,Retail,POS Purchase,Debit,829.47,,0,0,4,16,111.26,585.13,9,0.104,0,0,1.0
TXN0001735,2023-07-21 15:21:52,15,4,0,7,Checking,23,22445.01,27,Wealth,Bill Payment,Debit,675.18,UK,0,1,8,32,170.98,896.27,7,0.129,0,0,1.0
TXN0006305,2023-02-19 08:28:22,8,6,1,2,Savings,22,6970.97,36,SME,Bill Payment,Credit,20.99,US,0,0,7,37,1582.59,8963.24,6,0.01,0,0,1.0
TXN0003314,2023-02-18 05:07:03,5,5,1,2,Checking,88,6122.3,32,Retail,Check,Credit,100.0,US,0,0,11,53,287.17,493.32,7,0.056,0,0,2.0
TXN0007694,2023-08-05 06:10:18,6,5,1,8,Savings,71,761.91,28,Student,POS Purchase,Credit,700.0,CN,0,1,9,43,263.42,1483.63,10,0.141,0,0,3.0
TXN0002330,2023-09-19 01:50:09,3,1,0,9,Checking,22,14187.77,23,Retail,Wire Transfer,Debit,8600.0,RU,1,1,4,18,210.15,665.14,7,0.059,1,0,
TXN0000414,2023-11-07 17:41:47,17,1,0,11,Checking,9,5380.05,49,Corporate,Internal Transfer,Debit,1562.34,US,0,0,4,22,547.74,3268.57,9,0.109,0,0,4.0
TXN0001309,2023-06-05 18:10:36,18,0,0,6,Business,4,3158.79,51,Corporate,Bill Payment,Debit,712.95,US,0,0,7,28,168.54,801.5,8,0.18,0,0,5.0
TXN0007360,2023-03-31 06:43:18,6,4,0,3,Checking,23,41287.3,40,Student,ATM withdrawal,Debit,120.03,US,0,0,4,21,89.25,154.38,3,0.044,0,0,3.0
TXN0000062,2023-03-16 15:03:07,15,3,0,3,Checking,22,33346.03,18,Retail,POS Purchase,Credit,125.75,US,0,0,4,16,11.83,38.97,9,0.252,0,0,3.0
TXN0002008,2023-11-18 12:16:38,12,5,1,11,Checking,11,10162.14,31,Retail,Wire Transfer,Debit,109.77,UK,0,1,9,47,157.79,385.59,6,0.051,0,0,1.0
TXN0001738,2023-01-03 02:12:19,2,1,0,1,Checking,51,79962.59,38,Corporate,Wire Transfer,Credit,570.22,US,0,0,3,13,109.31,270.79,10,0.243,0,1,2.0
TXN0002288,2023-02-03 19:28:50,19,4,0,2,Savings,12,12809.99,34,SME,ACH,Credit,91.73,US,0,0,4,19,165.31,362.85,12,0.215,0,0,4.0
TXN0005098,2023-10-29 16:44:06,16,6,1,10,Checking,15,12062.62,54,Retail,ACH,Debit,370.39,DE,0,1,11,47,134.66,423.09,10,0.451,0,0,5.0
TXN0007019,2023-11-06 15:15:20,15,0,0,11,Savings,14,23517.01,36,Retail,Direct Deposit,Credit,568.38,US,0,0,5,19,126.65,295.97,5,0.079,0,0,2.0
TXN0000483,2023-11-18 18:11:15,18,5,1,11,Savings,27,10276.19,69,SME,ATM Withdrawal,Credit,264.03,US,0,0,7,27,197.64,1070.73,11,0.331,0,0,2.0
TXN0003511,2023-01-03 07:10:06,7,1,0,1,Student,18,10164.6,36,SME,ATM Withdrawal,Credit,584.1,UK,0,1,10,38,226.24,653.2,3,0.071,0,0,1.0
TXN0006443,2023-06-03 17:37:14,17,5,1,6,Savings,29,34279.13,49,Student,POS Purchase,Debit,362.19,US,0,0,9,36,336.7,1683.57,15,0.09,0,0,2.0
TXN0002070,2023-01-21 18:39:52,18,5,1,1,Checking,4,21720.24,18,Retail,POS Purchase,Credit,675.26,US,0,0,9,44,163.03,761.13,10,0.092,0,0,3.0
TXN0006370,2023-10-11 14:34:50,14,2,0,10,Business,8,67533.56,39,Retail,ACH,Credit,600.0,US,0,0,7,35,842.03,4102.42,4,0.112,0,0,1.0
TXN0002451,2023-12-01 19:52:04,19,4,0,12,Business,1,3250.74,38,Corporate,POS Purchase,Credit,358.98,US,0,0,5,25,,486.5,11,0.024,0,0,3.0
TXN0006971,2023-02-01 01:00:18,1,2,0,2,Savings,2,27024.79,59,Wealth,Bill Payment,Debit,133.22,SG,0,1,3,12,333.76,842.39,8,0.054,0,0,3.0
TXN0003428,2023-05-30 11:07:35,11,1,0,5,Savings,20,5333.15,45,Retail,ATM Withdrawal,Debit,223.13,NG,1,1,6,23,163.02,397.61,4,0.076,0,0,1.0
TXN0003416,2023-03-25 08:34:06,8,5,1,3,Premium,21,6029.63,49,Retail,Wire Transfer,Credit,127.55,,0,0,6,24,1139.55,5070.86,10,0.324,0,0,4.0
TXN0005428,2023-08-26 11:52:17,11,5,1,8,Checking,3,17604.6,27,SME,ACH,Debit,128.65,AE,1,1,8,43,49.53,158.14,5,0.129,0,0,1.0
TXN0001633,2023-07-30 21:26:47,21,6,1,7,Premium,49,6131.31,24,Retail,ATM Withdrawal,Debit,3045.19,US,0,0,9,39,265.9,826.31,9,0.048,0,0,1.0
TXN0002239,2023-03-02 22:00:18,22,3,0,3,Savings,3,31059.9,26,Corporate,POS Purchase,Debit,1300.0,US,0,0,7,25,82.4,201.61,12,0.094,0,0,3.0
TXN0001305,2023-11-01 00:47:11,0,2,0,11,Savings,75,66294.56,36,Student,POS Purchase,Credit,31.35,US,0,0,56,32,41.01,166.99,58,0.028,0,0,5.0
TXN0001856,2023-07-09 13:13:13,13,6,1,7,Savings,2,1357.44,32,SME,ACH,Debit,85.74,US,0,0,5,24,188.03,441.29,10,0.094,0,0,3.0
TXN0005271,2023-03-31 00:46:33,0,4,0,3,Savings,18,10944.99,39,Retail,Check,Debit,1040.13,US,0,0,5,26,385.77,1884.12,8,0.059,0,1,4.0
TXN0000260,2023-12-01 02:41:22,2,4,0,12,Checking,10,5110.73,21,Wealth,Bill Payment,Credit,229.33,AE,1,1,6,29,266.55,819.15,4,0.123,0,2,4.0
TXN0002968,2023-12-29 02:33:19,2,4,0,12,Savings,13,238000.57,53,Retail,ACH,Credit,2826.42,US,0,0,4,17,1443.56,6343.62,7,0.036,0,1,1.0
TXN0005536,2023-12-26 21:38:06,21,1,0,12,Checking,37,30547.43,42,Corporate,ACH,Debit,1548.43,US,0,0,11,59,708.36,4019.89,13,0.001,0,1,5.0
TXN0003663,2023-03-07 06:55:19,6,1,0,3,Student,16,25618.72,43,SME,POS Purchase,Debit,140.93,NG,1,1,8,34,19.86,117.5,6,0.146,0,0,2.0
TXN0004401,2023-08-17 07:35:24,7,3,0,8,Business,13,1318.88,39,Retail,ATM Withdrawal,Debit,2652.54,DE,0,1,5,25,183.13,479.29,5,0.274,0,0,3.0
TXN0007011,2023-07-27 01:16:20,1,3,0,7,Checking,2,1157.4,40,SME,ACH,Debit,939.14,US,0,0,7,37,287.1,1359.67,7,0.102,0,2,1.0
TXN0004106,2023-06-24 15:30:20,15,5,1,6,Checking,6,26723.33,31,Corporate,ACH,Credit,286.32,US,0,0,8,38,819.41,4706.75,9,0.06,0,0,1.0
TXN0005110,2023-08-17 11:15:44,11,3,0,8,Checking,14,30806.05,42,SME,ACH,Credit,190.86,US,0,0,7,26,96.22,520.59,10,0.122,0,0,3.0
TXN0000611,2023-12-01 19:51:58,19,4,0,12,Savings,129,12134.07,35,Retail,POS Purchase,Debit,31.62,KY,1,1,4,19,46.12,222.84,8,0.334,0,0,4.0
TXN0007510,2023-12-03 05:30:54,5,6,1,12,Checking,36,17944.04,34,Retail,Bill Payment,Debit,1674.53,US,0,0,4,14,238.68,929.04,8,0.103,0,2,3.0
TXN0003231,2023-03-31 04:50:56,4,4,0,3,Premium,1,215420.13,57,Corporate,ACH,Debit,141.64,SG,0,1,10,41,,1323.81,11,0.06,0,0,3.0
TXN0001576,2023-10-03 07:53:30,7,1,0,10,Checking,13,7447.58,41,Retail,ACH,Credit,3043.39,UK,0,1,5,18,186.29,615.93,12,0.325,0,0,1.0
TXN0007484,2023-12-28 20:14:21,20,3,0,12,Checking,4,10808.35,41,Retail,ATM Withdrawal,Debit,1197.5,RU,1,1,2,7,169.49,932.65,11,0.002,0,0,1.0
TXN0001156,2023-03-27 06:51:18,6,0,0,3,Savings,38,7236.35,39,Retail,POS Purchase,Debit,2368.13,US,0,0,6,31,66.22,119.61,8,0.191,0,0,1.0
TXN0002914,2023-04-25 18:58:36,18,1,0,4,Premium,5,9128.07,33,SME,POS Purchase,Debit,190.77,DE,0,1,6,28,308.48,1073.55,7,0.184,0,1,2.0
TXN0007331,2023-05-20 20:07:58,20,5,1,5,Checking,49,8752.27,40,Student,Direct Deposit,Credit,100.0,US,0,0,4,19,137.49,481.38,1,0.19,0,0,1.0
TXN0005161,2023-11-19 10:26:43,10,6,1,11,Student,22,7796.83,48,Retail,Wire Transfer,Debit,31.97,US,0,0,41,14,575.28,1927.65,62,0.066,0,0,4.0
TXN0000566,2023-07-21 00:30:01,0,4,0,7,Student,80,5870.62,38,Wealth,ATM Withdrawal,Debit,2073.29,US,0,0,4,20,267.53,1579.58,8,0.025,0,2,4.0
TXN0001578,2023-09-22 17:04:22,17,4,0,9,Checking,11,1737.66,45,Retail,ATM Withdrawal,Debit,26.7,DE,0,1,4,16,246.65,670.28,5,0.089,0,0,4.0
TXN0005708,2023-06-15 15:36:50,15,3,0,6,Checking,105,19222.44,44,Retail,ATM Withdrawal,Debit,100.0,UK,0,1,8,31,166.57,769.73,1,0.12,0,0,3.0
TXN0006016,2023-06-12 12:54:26,12,0,0,6,Checking,56,24982.28,50,SME,ACH,Credit,822.22,US,0,0,4,21,158.7,837.63,9,0.31,0,0,4.0
TXN0007219,2023-09-21 12:08:41,12,3,0,9,Business,9,43522.67,44,Retail,ACH,Credit,271.74,NG,1,1,8,42,570.08,2060.78,8,0.071,0,0,1.0
TXN0006310,2023-04-12 04:15:31,4,2,0,4,Checking,37,8921.05,41,Wealth,ACH,Debit,588.56,SG,0,1,2,9,39.25,147.41,10,0.049,0,0,3.0
TXN0000386,2023-04-18 13:26:02,13,1,0,4,Student,64,21914.51,39,SME,Check,Credit,23.66,US,0,0,2,7,178.48,461.34,8,0.192,0,3,1.0
TXN0001600,2023-02-26 09:16:04,9,6,1,2,Savings,5,6654.19,44,SME,Internal Transfer,Debit,90.85,CA,0,1,8,38,93.85,221.58,6,0.146,0,0,2.0
TXN0005295,2023-01-10 09:30:35,9,1,0,1,Savings,59,14396.69,41,SME,POS Purchase,Credit,30.8,US,0,0,3,15,213.92,520.94,10,0.196,0,1,2.0
TXN0004332,2023-12-21 23:16:31,23,3,0,12,Savings,5,8219.58,55,Wealth,ACH,Credit,885.4,US,0,0,8,31,116.84,570.7,7,0.274,0,0,1.0
TXN0006885,2023-03-03 00:54:50,0,4,0,3,Business,46,52258.31,38,Retail,POS Purchase,Debit,100.0,UK,0,1,7,25,873.03,3247.52,14,0.031,0,0,1.0
TXN0001496,2023-05-13 17:05:31,17,5,1,5,Business,54,28247.51,42,Wealth,POS Purchase,Credit,449.1,US,0,0,10,49,323.29,1791.24,10,0.07,0,0,
TXN0002068,2023-12-27 06:59:33,6,2,0,12,Savings,2,47949.87,26,SME,Direct Deposit,Debit,118.6,US,0,0,6,25,617.65,2454.42,9,0.044,0,0,4.0
TXN0002142,2023-10-18 17:23:10,17,2,0,10,Checking,37,6767.39,36,Corporate,Internal Transfer,Debit,16.58,UK,0,1,7,33,405.6,732.06,11,0.182,0,0,1.0
TXN0001720,2023-10-22 05:22:34,5,6,1,10,Savings,14,11672.99,49,SME,Wire Transfer,Credit,300.0,US,0,0,2,10,362.44,1547.76,5,0.193,0,2,1.0
TXN0001977,2023-03-02 21:01:43,21,3,0,3,Business,44,48492.76,23,SME,Internal Transfer,Debit,95.78,US,0,0,8,28,45.07,112.83,11,0.094,0,1,1.0
TXN0004683,2023-02-26 19:27:07,19,6,1,2,Business,113,10019.37,49,Corporate,POS Purchase,Debit,1765.17,US,0,0,6,28,379.65,1544.5,2,0.102,0,0,1.0
TXN0002143,2023-09-28 05:57:07,5,3,0,9,Student,33,16024.49,33,Student,Check,Debit,1640.26,US,0,0,8,43,151.02,301.33,4,0.171,0,0,2.0
TXN0002741,2023-04-01 23:12:13,23,5,1,4,Student,49,4167.78,29,Retail,Bill Payment,Debit,2600.0,US,0,0,12,64,324.78,1680.8,5,0.137,0,0,2.0
TXN0002373,2023-09-22 09:19:59,9,4,0,9,Business,54,3788.92,31,Corporate,ACH,Credit,9506.3,US,0,0,6,33,383.87,649.23,4,0.012,1,0,4.0
TXN0002372,2023-11-20 21:55:35,21,0,0,11,Student,14,38663.89,41,Retail,POS Purchase,Credit,77.84,,0,0,4,16,398.29,1697.42,7,0.017,0,0,3.0
TXN0003968,2023-02-09 19:58:50,19,3,0,2,Savings,1,8928.19,57,Retail,ATM Withdrawal,Debit,459.93,US,0,0,6,25,,446.31,9,0.096,0,0,4.0
TXN0007793,2023-05-14 05:23:25,5,6,1,5,Student,28,26652.68,41,Retail,wire transfer,Credit,1013.48,US,0,0,6,26,180.69,1017.43,10,0.013,0,0,3.0
TXN0003436,2023-09-04 18:40:24,18,0,0,9,Savings,39,18224.93,44,Retail,ACH,Debit,3442.43,US,0,0,4,18,573.79,993.13,9,0.097,0,0,2.0
TXN0007089,2023-08-30 01:22:34,1,2,0,8,Checking,69,7304.23,42,Corporate,Direct Deposit,Credit,404.47,US,0,0,3,14,547.93,2677.36,13,0.015,0,0,1.0
TXN0002187,2023-04-24 19:50:19,19,0,0,4,Business,45,31450.92,51,SME,POS Purchase,Debit,200.0,DE,0,1,7,34,187.7,483.71,12,0.159,0,0,1.0
TXN0007191,2023-05-06 06:07:41,6,5,1,5,Business,71,11912.03,18,Wealth,Wire Transfer,Debit,697.32,US,0,0,6,30,109.89,511.71,9,0.064,0,0,1.0
TXN0000652,2023-01-24 00:36:40,0,1,0,1,Savings,23,677.89,52,Wealth,Direct Deposit,Credit,315.84,US,0,0,6,23,374.27,1323.17,9,0.043,0,0,3.0
TXN0007421,2023-01-20 00:54:39,0,4,0,1,Business,7,14213.27,42,Retail,Check,Credit,236.12,NG,1,1,5,23,127.85,720.8,8,0.187,0,3,3.0
TXN0005207,2023-01-12 17:48:06,17,3,0,1,Savings,4,52111.18,43,SME,Bill Payment,Credit,400.0,US,0,0,5,18,66.72,321.54,4,0.115,0,0,3.0
TXN0007401,2023-03-09 03:10:31,3,3,0,3,Savings,34,23379.81,19,SME,Check,Credit,165.3,US,0,0,2,10,299.99,1525.25,8,0.058,0,0,1.0
TXN0007172,2023-12-10 13:49:12,13,6,1,12,Savings,26,14482.67,31,SME,POS Purchase,Credit,32.39,US,0,0,4,14,205.27,933.27,7,0.098,0,2,3.0
TXN0006974,2023-08-01 08:27:16,8,1,0,8,Business,10,31151.83,18,Retail,Check,Credit,540.8,SG,0,1,9,47,51.19,152.04,8,0.054,0,2,4.0
TXN0007208,2023-07-20 19:25:09,19,3,0,7,Checking,91,48968.45,26,Student,Internal Transfer,Debit,500.0,AE,1,1,7,32,259.9,975.01,6,0.006,0,0,3.0
TXN0000959,2023-03-06 04:46:17,4,0,0,3,Business,38,11697.98,38,Retail,Bill Payment,Credit,146.07,US,0,0,7,33,446.01,2184.04,5,0.105,0,0,2.0
TXN0002993,2023-01-22 02:26:57,2,6,1,1,Checking,18,4723.64,33,SME,ACH,Credit,844.22,US,0,0,5,24,313.32,763.42,8,0.019,0,0,
TXN0000202,2023-06-04 19:02:50,19,6,1,6,Savings,65,5005.86,36,Retail,POS Purchase,Debit,2681.03,US,0,0,7,28,475.31,2446.92,10,0.038,0,0,2.0
TXN0007794,2023-03-11 19:44:37,19,5,1,3,Savings,87,7707.97,44,Corporate,Direct Deposit,Debit,217.85,US,0,0,4,21,525.42,3066.05,8,0.066,0,0,3.0
TXN0005128,2023-09-14 10:32:23,10,3,0,9,Checking,26,5875.8,39,Retail,Direct Deposit,Credit,699.64,US,0,0,10,49,75.85,335.57,10,0.115,0,1,3.0
TXN0005407,2023-11-01 15:21:51,15,2,0,11,Savings,42,51699.97,36,SME,Wire Transfer,Debit,198.17,US,0,0,5,19,87.16,307.89,11,0.09,0,0,3.0
TXN0003857,2023-10-17 07:26:18,7,1,0,10,Checking,35,27578.46,51,Retail,ACH,Debit,1039.53,US,0,0,5,19,192.14,738.23,9,0.03,0,0,4.0
TXN0006189,2023-06-04 15:06:38,15,6,1,6,Student,44,22131.06,54,SME,Bill Payment,Debit,0.0,SG,0,1,11,48,106.61,525.34,11,0.114,0,0,1.0
TXN0007014,2023-11-04 14:38:35,14,5,1,11,Savings,2,4792.77,38,Retail,POS Purchase,Debit,2200.0,CN,0,1,11,48,539.37,1542.24,13,0.188,0,1,1.0
TXN0003033,2023-01-06 01:09:52,1,4,0,1,Business,6,8984.7,36,SME,Direct Deposit,Debit,397.34,RU,1,1,4,19,668.02,1960.44,6,0.022,0,0,5.0
TXN0001006,2023-03-27 06:02:24,6,0,0,3,Checking,1,40852.24,57,Wealth,Bill Payment,Debit,298.04,US,0,0,5,20,,260.92,6,0.06,0,0,5.0
TXN0003324,2023-08-20 13:01:32,13,6,1,8,Checking,38,20780.9,35,Retail,Internal Transfer,Credit,727.24,RU,1,1,2,10,125.64,190.35,8,0.045,0,0,1.0
TXN0003602,2023-09-13 06:58:19,6,2,0,9,Premium,169,30049.2,43,Student,Bill Payment,Credit,800.0,US,0,0,11,43,83.03,415.11,8,0.074,0,0,4.0
TXN0002300,2023-12-18 19:16:38,19,0,0,12,Savings,19,10773.52,56,SME,Check,Credit,400.0,US,0,0,4,19,173.1,270.72,7,0.077,0,0,3.0
TXN0002975,2023-04-22 13:35:08,13,5,1,4,Business,21,25501.41,35,Retail,Direct Deposit,Credit,843.42,DE,0,1,5,26,1167.37,6137.98,4,0.281,0,0,2.0
TXN0001513,2023-04-07 20:19:16,20,4,0,4,Savings,56,25121.73,44,Wealth,ACH,Debit,5448.36,US,0,0,11,40,473.26,1345.97,10,0.018,0,0,2.0
TXN0007589,2023-10-23 12:58:08,12,0,0,10,Business,19,23379.34,46,Retail,ACH,Debit,28.31,SG,0,1,44,26,453.73,706.53,59,0.452,0,1,4.0
TXN0001620,2023-05-13 19:53:15,19,5,1,5,Checking,13,21388.63,44,Student,Wire Transfer,Credit,153.43,US,0,0,3,11,180.73,714.15,6,0.16,0,0,2.0
TXN0006011,2023-06-29 02:11:12,2,3,0,6,Savings,51,48380.62,61,SME,ATM Withdrawal,Credit,45.98,US,0,0,6,32,132.0,559.07,8,0.209,0,1,2.0
TXN0007809,2023-03-08 13:16:27,13,2,0,3,Checking,25,39214.7,44,Retail,Direct Deposit,Credit,182.19,UK,0,1,6,29,448.28,926.12,7,0.17,0,0,1.0
TXN0007552,2023-12-21 13:28:44,13,3,0,12,Savings,7,2037.03,20,Retail,Direct Deposit,Credit,18.92,US,0,0,34,27,303.25,1057.87,57,0.192,0,0,4.0
TXN0002201,2023-11-21 18:38:29,18,1,0,11,Premium,20,14177.38,56,Student,Wire Transfer,Debit,226.33,,0,0,8,33,72.22,230.92,9,0.061,0,1,1.0
TXN0005857,2023-04-30 12:16:14,12,6,1,4,Student,11,16850.09,44,Retail,POS Purchase,Debit,15.36,US,0,0,3,13,294.71,1482.55,8,0.057,0,0,1.0
TXN0002692,2023-09-07 01:34:24,1,3,0,9,Student,3,7056.26,29,Retail,Bill Payment,Debit,214.52,CA,0,1,5,19,291.88,512.62,11,0.212,0,0,3.0
TXN0003721,2023-02-28 16:13:46,16,1,0,2,Business,20,6054.32,56,Retail,WIRE TRANSFER,Debit,200.0,US,0,0,6,23,340.87,1085.0,7,0.096,0,1,5.0
TXN0000604,2023-05-28 14:59:22,14,6,1,5,Savings,7,33877.75,58,Corporate,Direct Deposit,Credit,100.0,US,0,0,4,19,1167.21,3925.99,9,0.028,0,0,5.0
TXN0006072,2023-04-24 19:32:06,19,0,0,4,Checking,55,129055.69,49,Retail,Bill Payment,Debit,700.0,US,0,0,8,33,200.73,337.11,11,0.177,0,0,4.0
TXN0002633,2023-07-02 19:53:13,19,6,1,7,Business,3,3136.83,35,SME,ACH,Credit,500.0,US,0,0,3,13,629.45,1946.2,9,0.037,0,0,2.0
TXN0005986,2023-06-20 04:35:15,4,1,0,6,Savings,4,3061.45,33,Retail,ACH,Debit,60.65,US,0,0,4,19,133.82,241.95,8,0.338,0,0,3.0
TXN0002570,2023-11-06 04:43:01,4,0,0,11,Checking,53,13113.85,32,Retail,Internal Transfer,Debit,3691.65,US,0,0,5,27,202.78,1082.33,10,0.026,0,0,1.0
TXN0004291,2023-03-16 06:50:23,6,3,0,3,Checking,15,19320.7,33,Retail,Wire Transfer,Debit,213.75,AE,1,1,6,27,160.89,709.49,7,0.198,0,0,4.0
TXN0002752,2023-03-06 15:49:05,15,0,0,3,Checking,20,8723.85,35,SME,ACH,Debit,363.99,US,0,0,3,15,646.36,2336.59,10,0.274,0,0,1.0
TXN0003890,2023-09-24 06:53:15,6,6,1,9,Business,43,48322.26,35,Corporate,Bill Payment,Credit,272.1,US,0,0,6,28,272.17,1252.51,9,0.402,0,0,1.0
TXN0001402,2023-09-18 01:19:50,1,0,0,9,Savings,86,7306.61,37,Corporate,Internal Transfer,Debit,100.0,,0,0,4,19,64.14,323.92,8,0.246,0,0,1.0
TXN0003047,2023-12-22 20:31:46,20,4,0,12,Business,43,33248.28,30,Retail,Check,Debit,134.93,US,0,0,3,13,892.45,3402.08,8,0.03,0,0,2.0
TXN0000360,2023-05-08 15:40:10,15,0,0,5,Checking,49,9050.32,35,Retail,POS Purchase,Credit,280.05,US,0,0,3,16,296.3,1211.44,9,0.17,0,0,2.0
TXN0005874,2023-11-08 18:47:06,18,2,0,11,Checking,51,9535.92,39,Retail,Direct Deposit,Debit,200.0,CA,0,1,4,20,1152.1,4775.86,13,0.464,0,0,3.0
TXN0000590,2023-08-02 03:10:34,3,2,0,8,Student,124,19011.79,34,Wealth,Bill Payment,Debit,842.33,UK,0,1,6,25,311.3,950.92,5,0.113,0,0,1.0
TXN0006722,2023-02-19 05:22:09,5,6,1,2,Business,15,2503.53,26,Student,Bill Payment,Debit,2210.61,US,0,0,8,30,175.2,774.46,11,0.098,0,0,1.0
TXN0005966,2023-10-07 06:08:11,6,5,1,10,Premium,5,32215.05,56,SME,Internal Transfer,Debit,600.0,US,0,0,4,14,119.26,279.54,8,0.031,0,0,2.0
TXN0006938,2023-01-17 02:18:07,2,1,0,1,Student,51,6318.59,27,Retail,Wire Transfer,Credit,1900.0,US,0,0,3,12,846.11,1885.44,10,0.006,0,0,
TXN0006858,2023-04-19 16:05:28,16,2,0,4,Business,14,3626.92,30,Corporate,Wire Transfer,Debit,127.87,US,0,0,7,37,148.98,827.54,1,0.053,0,0,5.0
