borrower_id,age,employment_type,employment_years,annual_income,credit_score,loan_amount,loan_term_months,loan_purpose,existing_debt,num_open_accounts,num_late_payments,dti_ratio,origination_date,origination_year,origination_quarter,fed_funds_rate,interest_rate_offered
BRW00236,22,Salaried,0.4,105083.17,307.0,11900.0,48,Business,12134.68,4,0,0.0289,2023-12-19,2023,Q4,5.169,5.905
BRW02599,33,Salaried,5.2,108421.75,305.0,37200.0,84,Home Improvement,2275.42,2,0,0.003,2023-09-03,2023,Q3,5.139,5.93
BRW00520,22,Self-Employed,4.9,60840.43,365.0,46700.0,36,Education,41458.27,3,0,0.2271,2023-09-20,2023,Q3,4.728,5.884
BRW02573,37,Salaried,21.5,,453.0,72200.0,36,Home Improvement,16522.44,4,0,1.8358,2021-09-11,2021,Q3,0.203,6.802
BRW03280,29,Salaried,5.8,101221.25,396.0,103700.0,24,Business,6395.42,2,0,0.0316,2022-06-29,2022,Q2,1.675,2.5
BRW03186,26,Contract,14.0,40970.58,300.0,61600.0,84,Home Improvement,5211.62,3,4,0.0182,2023-07-08,2023,Q3,5.152,8.213
BRW02768,32,Contract,0.7,35334.21,389.0,35100.0,24,Auto,23986.09,4,0,0.3394,2022-01-14,2022,Q1,1.666,3.538
BRW00735,42,Salaried,2.8,21740.85,,18700.0,24,Auto,26656.11,4,0,0.613,2023-06-28,2023,Q2,4.803,3.319
BRW04731,37,Salaried,2.0,44454.71,346.0,33800.0,36,Education,36993.93,7,0,0.2774,2021-10-21,2021,Q4,0.096,2.5
BRW04959,43,Salaried,0.1,23400.84,341.0,33600.0,24,Debt Consolidation,10719.35,2,0,0.229,2022-11-21,2022,Q4,1.88,2.5
BRW02106,28,Unemployed,5.3,4788.95,324.0,83000.0,36,Home Improvement,8161.62,3,1,0.5681,2021-12-12,2021,Q4,0.048,6.402
BRW02679,35,Salaried,0.4,41204.63,300.0,32900.0,84,Education,19823.93,2,0,0.0687,2021-06-26,2021,Q2,0.089,2.5
BRW03229,37,Salaried,2.1,38880.87,300.0,26900.0,60,Business,8068.6,4,1,0.0415,2023-02-11,2023,Q1,4.914,5.876
BRW02761,29,Retired,0.5,41631.32,321.0,5400.0,36,Auto,9554.09,3,0,0.0765,2022-07-08,2022,Q3,1.659,2.5
BRW00592,42,Salaried,6.0,69161.12,372.0,35900.0,36,Home Improvement,31897.0,7,0,0.1537,2023-11-09,2023,Q4,5.044,5.665
BRW01303,30,Contract,0.1,15895.26,317.0,93500.0,36,Auto,7984.29,5,4,0.1674,2023-01-28,2023,Q1,4.808,8.578
BRW01387,53,Unemployed,6.9,9337.5,346.0,39100.0,24,Debt Consolidation,71981.11,2,0,2.5,2022-10-04,2022,Q4,1.923,15.894
BRW04722,38,Salaried,0.9,34096.9,373.0,23300.0,36,Medical,101939.18,4,0,0.9966,2023-04-07,2023,Q2,5.178,8.337
BRW04552,46,Salaried,8.6,42336.71,,69600.0,12,Debt Consolidation,5064.8,5,0,0.1196,2022-12-12,2022,Q4,1.772,2.5
BRW04003,42,Salaried,9.8,28835.77,317.0,24300.0,48,Auto,4761.94,1,5,0.0413,2023-11-26,2023,Q4,4.908,9.885
BRW01890,43,Salaried,2.2,144069.64,398.0,32400.0,48,Auto,41115.41,0,1,0.0713,2021-06-02,2021,Q2,0.094,2.5
BRW02987,38,Self-Employed,2.8,119716.39,376.0,33800.0,120,Debt Consolidation,65863.03,2,0,0.055,2021-06-09,2021,Q2,0.132,2.5
BRW04954,41,Salaried,4.4,83497.65,333.0,21500.0,60,Debt Consolidation,6008.28,4,1,0.0144,2022-03-02,2022,Q1,1.771,2.5
BRW03297,28,Self-Employed,5.5,66486.86,317.0,28300.0,120,Auto,15812.1,0,2,0.0238,2021-04-10,2021,Q2,-0.122,2.5
BRW00904,39,Salaried,8.6,33455.17,340.0,82600.0,36,Home Improvement,15312.46,2,1,0.1526,2023-12-11,2023,Q4,4.983,6.299
BRW04909,29,Salaried,7.4,97073.08,312.0,16900.0,60,Auto,2783.52,6,0,0.0057,2022-03-31,2022,Q1,1.745,2.5
BRW01279,34,Self-Employed,3.0,36520.99,322.0,86400.0,36,Home Improvement,7067.11,4,0,0.0645,2021-07-09,2021,Q3,-0.077,2.5
BRW00933,22,Salaried,2.2,28191.29,348.0,19000.0,48,Debt Consolidation,28546.77,5,1,0.2532,2021-11-20,2021,Q4,0.144,2.5
BRW04929,36,Contract,11.3,55018.31,369.0,14200.0,48,Auto,62139.15,1,1,0.2824,2022-01-22,2022,Q1,1.861,4.223
BRW02308,43,Self-Employed,3.8,38762.87,300.0,33900.0,12,Business,4420.29,5,0,0.114,2023-09-28,2023,Q3,5.086,6.382
BRW01555,41,Salaried,3.5,91698.95,323.0,16200.0,36,Education,19903.48,3,0,0.0724,2022-11-28,2022,Q4,1.711,2.803
BRW04559,44,Salaried,0.8,45367.53,329.0,40100.0,36,Auto,14721.37,4,0,0.1082,2023-04-05,2023,Q2,5.08,5.022
BRW03190,33,Salaried,11.1,94335.87,387.0,10600.0,48,Business,10563.69,6,3,0.028,2023-04-02,2023,Q2,4.965,6.194
BRW04467,42,Salaried,14.3,135469.99,405.0,128200.0,36,debt consolidation,50371.7,4,5,0.1239,2021-05-25,2021,Q2,0.27,3.826
BRW00706,25,Contract,5.2,50671.8,300.0,22200.0,84,Debt Consolidation,19077.21,2,3,0.0538,2023-12-30,2023,Q4,4.861,7.624
BRW04717,49,Contract,8.1,48088.04,444.0,89500.0,48,Education,15498.84,6,1,0.0806,2021-01-08,2021,Q1,-0.092,2.5
BRW03070,25,Salaried,1.3,68140.51,312.0,40700.0,60,Auto,40772.53,3,3,0.1197,2022-09-25,2022,Q3,1.991,3.95
BRW00745,30,Self-Employed,7.2,29988.47,300.0,51700.0,24,Auto,21616.27,4,1,0.3604,2022-06-14,2022,Q2,1.817,5.257
BRW03594,50,Salaried,8.7,41695.8,406.0,60200.0,60,Debt Consolidation,16886.31,3,0,0.081,2022-06-01,2022,Q2,1.798,2.5
BRW01939,38,Salaried,6.8,28516.95,375.0,5000.0,60,Home Improvement,81683.07,8,3,0.5729,2022-12-29,2022,Q4,1.825,5.129
BRW02590,50,Salaried,4.5,53259.7,408.0,13300.0,48,Business,15786.61,4,0,0.0741,2023-03-28,2023,Q1,4.988,3.671
BRW02862,26,Self-Employed,5.7,63565.61,333.0,104300.0,36,Auto,18937.69,4,3,0.0993,2023-10-17,2023,Q4,4.808,7.873
BRW04053,39,Unemployed,11.2,7753.16,301.0,21500.0,60,Debt Consolidation,9727.18,4,0,0.2509,2021-02-18,2021,Q1,-0.06,4.249
BRW00513,28,Retired,0.4,73774.87,313.0,38600.0,24,Home Improvement,9682.81,4,0,0.0656,2023-02-17,2023,Q1,4.741,4.465
BRW00081,41,Salaried,12.4,26987.71,446.0,154600.0,36,Business,24641.24,5,1,0.3044,2021-11-04,2021,Q4,0.164,2.5
BRW02016,35,Contract,9.6,32396.22,340.0,12600.0,60,Home Improvement,17973.73,2,1,0.111,2022-12-05,2022,Q4,1.74,2.5
BRW01308,48,Salaried,0.9,43863.62,338.0,75500.0,48,Education,21902.9,4,4,0.1248,2023-12-23,2023,Q4,4.928,7.933
BRW04574,30,Unemployed,0.0,8888.54,300.0,79900.0,48,Home Improvement,2093.26,6,0,0.0589,2021-11-30,2021,Q4,0.139,3.489
BRW00914,37,Self-Employed,9.6,80096.56,361.0,20700.0,48,Home Improvement,64164.99,3,0,0.2003,2021-07-10,2021,Q3,0.042,2.5
BRW03452,36,Salaried,3.5,80744.08,365.0,57300.0,84,Auto,20029.27,2,1,0.0354,2023-11-06,2023,Q4,5.089,5.778
BRW03695,34,Unemployed,21.0,26996.33,,224400.0,48,Home Improvement,27863.36,4,0,0.258,2022-08-14,2022,Q3,1.939,2.5
BRW04833,44,Self-Employed,0.4,23450.17,336.0,69700.0,48,Debt Consolidation,26907.6,3,2,0.2869,2022-02-23,2022,Q1,1.575,4.366
BRW03156,25,Salaried,2.1,71670.89,302.0,117700.0,12,Debt Consolidation,19547.24,1,0,0.2727,2022-08-25,2022,Q3,1.484,2.5
BRW02198,31,Salaried,3.9,93847.58,319.0,13500.0,36,Home Improvement,9369.89,1,2,0.0333,2022-07-28,2022,Q3,1.615,4.504
BRW04257,52,Self-Employed,1.5,143438.73,355.0,19700.0,48,Auto,13012.49,5,0,0.0227,2022-08-17,2022,Q3,1.324,2.5
BRW00774,44,Salaried,6.4,22228.82,381.0,18600.0,36,Education,6319.25,1,1,0.0948,2021-05-23,2021,Q2,0.183,2.5
BRW00329,44,Salaried,7.1,52260.8,320.0,28600.0,12,Debt Consolidation,22951.54,7,5,0.4392,2022-09-03,2022,Q3,1.886,8.083
BRW02054,24,Salaried,4.7,,,13700.0,48,Auto,127021.95,7,2,2.5,2021-10-28,2021,Q4,-0.018,9.025
BRW02001,36,Salaried,3.3,39501.57,306.0,49500.0,60,Debt Consolidation,36176.58,4,0,0.1832,2021-09-25,2021,Q3,0.308,2.5
BRW00943,37,Salaried,4.7,30529.6,382.0,51300.0,36,Business,21485.81,8,1,0.2346,2022-03-15,2022,Q1,1.585,2.616
BRW00822,60,Salaried,1.9,75323.41,349.0,54700.0,24,Medical,46686.73,3,0,0.3099,2021-04-10,2021,Q2,0.209,2.5
BRW04553,28,Unemployed,0.4,24235.26,300.0,67900.0,48,Medical,48135.23,6,0,0.4965,2023-09-29,2023,Q3,5.186,11.199
BRW00909,59,Salaried,0.2,,410.0,35600.0,120,Home Improvement,15985.85,5,0,0.5329,2022-12-18,2022,Q4,1.636,3.037
BRW02516,38,Retired,0.1,18424.75,388.0,88500.0,48,Medical,8190.8,2,1,0.1111,2021-08-05,2021,Q3,-0.036,2.5
BRW00181,29,Salaried,6.5,48445.35,312.0,23900.0,60,Home Improvement,2107.94,4,0,0.0087,2023-09-02,2023,Q3,4.714,3.869
BRW00164,47,Salaried,1.1,74692.08,402.0,25900.0,12,Auto,18569.48,4,0,0.2486,2023-05-16,2023,Q2,5.184,3.729
BRW01523,28,Salaried,1.1,25077.21,301.0,28400.0,60,Education,33396.26,6,0,0.2663,2022-01-20,2022,Q1,1.864,3.035
BRW00451,47,Self-Employed,8.2,121606.85,433.0,57400.0,48,Education,16207.76,3,0,0.0333,2021-07-29,2021,Q3,0.058,2.5
BRW03983,26,Self-Employed,1.1,67966.32,318.0,12600.0,36,Auto,11009.7,6,4,0.054,2022-09-18,2022,Q3,1.662,5.018
BRW02538,25,Salaried,12.9,37785.91,328.0,10300.0,84,Business,21483.06,3,1,0.0812,2021-01-04,2021,Q1,0.092,2.5
BRW04706,52,Salaried,12.9,113700.8,415.0,13600.0,36,Business,6591.94,4,0,0.0193,2023-10-18,2023,Q4,5.125,3.709
BRW04804,35,Salaried,7.3,27965.83,300.0,94100.0,48,Education,6957.23,4,0,0.0622,2021-08-30,2021,Q3,0.167,2.5
BRW01311,46,Salaried,1.1,64975.0,354.0,28400.0,48,Auto,9715.64,4,0,0.0374,2023-04-26,2023,Q2,5.034,5.051
BRW03149,29,Salaried,4.9,42357.95,364.0,20300.0,12,Business,8512.31,5,1,0.201,2021-12-13,2021,Q4,-0.26,2.5
BRW01111,40,Retired,1.5,18204.5,,30600.0,120,Auto,30788.35,4,3,0.1691,2023-09-13,2023,Q3,5.229,4.547
BRW04573,32,Salaried,1.3,45203.15,360.0,19400.0,36,Home Improvement,51565.39,2,3,3.6573102372066213,2021-09-29,2021,Q3,0.232,18.838
BRW03874,30,salaried,18.6,,434.0,22400.0,36,Auto,24973.33,6,4,2.5,2022-12-11,2022,Q4,1.868,19.476
BRW03489,22,Salaried,7.8,11466.35,309.0,22600.0,36,Debt Consolidation,32614.8,4,2,0.9481,2021-03-20,2021,Q1,-0.128,6.414
BRW01287,43,Salaried,5.9,40637.78,429.0,255900.0,12,Debt Consolidation,15988.94,5,0,0.3935,2023-12-19,2023,Q4,5.119,5.079
BRW04345,38,Salaried,15.4,24921.78,,29600.0,36,Debt Consolidation,62147.4,4,3,0.8312,2021-02-12,2021,Q1,0.052,2.691
BRW04672,42,Self-Employed,5.6,50321.42,300.0,26900.0,84,Debt Consolidation,14950.62,4,0,0.0424,2023-06-28,2023,Q2,4.98,5.388
BRW03680,26,Salaried,0.0,59938.58,300.0,12200.0,36,Medical,68003.65,2,0,0.3782,2023-05-16,2023,Q2,4.882,6.973
BRW04356,40,Self-Employed,15.5,,391.0,41500.0,84,Business,3941.84,7,0,0.1877,2021-10-02,2021,Q4,0.069,2.5
BRW04193,22,Salaried,0.2,55769.96,331.0,37000.0,60,Education,23452.58,6,0,0.0841,2021-09-30,2021,Q3,-0.071,2.5
BRW03300,41,Salaried,13.8,66549.47,358.0,28300.0,84,Auto,47661.53,3,0,0.1023,2021-04-02,2021,Q2,0.06,2.5
BRW03310,26,Unemployed,7.6,12212.92,330.0,54600.0,36,Home Improvement,70170.18,8,0,1.9152,2022-12-09,2022,Q4,1.613,13.206
BRW04582,37,Contract,4.7,20889.43,389.0,22100.0,48,Auto,3775.68,1,0,0.0452,2021-06-10,2021,Q2,0.253,2.5
BRW03125,45,Contract,0.1,68811.09,300.0,8600.0,48,Debt Consolidation,30698.86,4,0,0.1115,2022-08-25,2022,Q3,1.783,2.723
BRW00327,45,Contract,6.9,117760.5,442.0,80300.0,36,Home Improvement,3541.14,3,0,0.01,2021-06-22,2021,Q2,0.146,2.5
BRW01790,22,Salaried,0.7,80552.56,306.0,36400.0,24,Home Improvement,6688.93,4,4,0.0415,2022-05-05,2022,Q2,1.607,5.221
BRW02490,37,Salaried,5.3,20569.45,,66400.0,48,Debt Consolidation,23245.07,6,0,0.2825,2023-01-05,2023,Q1,4.781,2.5
BRW02006,38,Salaried,1.0,54155.31,382.0,237600.0,84,AUTO,14211.93,3,2,0.0375,2021-01-28,2021,Q1,0.386,2.5
BRW02007,29,Self-Employed,3.2,89132.35,317.0,70300.0,48,Home Improvement,10064.33,4,0,0.0282,2023-09-26,2023,Q3,4.931,5.456
BRW01858,40,Self-Employed,2.4,47918.85,319.0,45400.0,60,Home Improvement,54257.17,9,0,0.2265,2021-03-04,2021,Q1,0.012,2.5
BRW04712,42,Self-Employed,2.6,30112.8,300.0,101000.0,36,Debt Consolidation,35429.2,2,0,0.3922,2022-12-24,2022,Q4,1.722,3.392
BRW00312,46,Salaried,5.8,29638.39,370.0,47800.0,24,Medical,7605.01,1,1,0.1283,2021-03-25,2021,Q1,-0.016,2.5
BRW00832,27,Self-Employed,1.5,,314.0,19700.0,24,Education,38482.19,1,0,2.5,2023-03-08,2023,Q1,4.963,16.884
BRW03079,35,Self-Employed,0.4,99481.1,347.0,31500.0,60,Debt Consolidation,11574.15,5,0,0.0233,2023-03-04,2023,Q1,5.158,5.739
BRW04745,35,Salaried,2.0,254197.73,369.0,177700.0,48,Education,17877.1,4,0,0.0176,2022-11-11,2022,Q4,1.476,2.5
BRW03462,39,Salaried,2.7,,397.0,17700.0,12,AUTO,13304.96,5,0,2.5,2023-04-15,2023,Q2,5.142,15.741
BRW01201,33,Self-Employed,2.2,36212.9,300.0,45300.0,24,Education,13921.77,3,1,0.1922,2021-07-25,2021,Q3,0.018,3.553
BRW04417,22,self employed,5.3,119574.01,342.0,70800.0,24,Home Improvement,83337.68,5,0,0.3485,2022-12-26,2022,Q4,1.702,2.5
BRW03547,52,Salaried,13.8,95906.1,451.0,39900.0,48,Debt Consolidation,5605.85,6,2,0.0146,2021-09-10,2021,Q3,-0.021,2.5
BRW04050,30,Salaried,0.7,58086.98,300.0,127600.0,36,Debt Consolidation,8086.47,3,0,0.0464,2022-01-20,2022,Q1,1.571,2.5
BRW02134,34,Salaried,1.2,22975.39,300.0,38400.0,36,Debt Consolidation,11148.53,7,0,0.1617,2023-08-24,2023,Q3,5.19,6.636
BRW03451,25,Self-Employed,1.2,77894.47,318.0,22700.0,60,Home Improvement,7692.2,7,0,0.0198,2021-12-18,2021,Q4,0.077,2.5
BRW02209,37,Self-Employed,3.6,53257.21,324.0,34000.0,60,Debt Consolidation,8836.34,4,0,0.0332,2023-06-18,2023,Q2,5.057,6.285
BRW01901,34,Self-Employed,7.9,38484.51,302.0,16600.0,48,Business,20158.23,7,3,0.131,2022-01-17,2022,Q1,1.738,5.946
BRW01481,34,Retired,14.1,82196.92,393.0,93700.0,36,Home Improvement,15775.45,1,0,0.064,2023-05-06,2023,Q2,4.935,3.636
BRW00777,35,Contract,1.1,140368.32,328.0,93400.0,48,Auto,73472.59,4,0,0.1309,2022-07-21,2022,Q3,1.734,2.5
BRW00799,38,Salaried,6.7,48107.59,391.0,63200.0,12,Debt Consolidation,9245.42,4,1,0.1922,2023-11-08,2023,Q4,5.155,5.756
BRW03714,48,Contract,8.3,118985.4,412.0,40100.0,48,debt consolidation,4109.14,4,0,0.0086,2021-09-17,2021,Q3,-0.045,2.5
BRW03942,32,Salaried,2.2,34130.18,,113300.0,60,Home Improvement,15563.23,3,1,0.0912,2022-12-12,2022,Q4,1.726,2.5
BRW00054,48,Salaried,0.5,20187.03,342.0,72300.0,120,Education,10430.15,3,0,0.0517,2021-04-14,2021,Q2,-0.053,2.5
BRW02972,24,Salaried,0.9,33728.28,300.0,40300.0,24,Home Improvement,39550.15,5,0,0.5863,2023-08-25,2023,Q3,5.144,8.214
BRW03335,24,Contract,6.0,,312.0,36600.0,24,Auto,13707.03,4,0,2.2845,2023-08-22,2023,Q3,5.234,14.283
BRW01920,22,Salaried,1.5,73160.66,379.0,80800.0,24,Debt Consolidation,14355.17,5,1,0.0981,2021-11-15,2021,Q4,0.015,2.5
BRW03715,36,Contract,3.1,145714.79,300.0,34000.0,36,Business,5076.09,2,0,0.0116,2021-01-26,2021,Q1,-0.069,2.5
BRW04673,27,Salaried,2.2,53310.85,331.0,36300.0,36,Auto,22194.6,4,3,0.1388,2023-03-01,2023,Q1,5.023,7.902
BRW00946,22,Salaried,0.8,,300.0,104100.0,60,Home Improvement,4419.51,4,0,0.2946,2022-02-16,2022,Q1,1.719,2.983
BRW01701,42,Salaried,9.7,54696.37,322.0,59200.0,36,Medical,4888.02,6,1,0.0298,2023-07-08,2023,Q3,5.081,6.499
BRW03293,41,Salaried,2.4,31415.52,362.0,65100.0,12,Debt Consolidation,10825.38,2,0,0.3446,2023-06-04,2023,Q2,5.043,5.716
BRW02161,40,Salaried,4.1,102060.04,300.0,28400.0,36,Home Improvement,4969.9,6,0,0.0162,2021-04-21,2021,Q2,0.195,2.5
BRW01136,49,Salaried,10.2,35838.55,454.0,61100.0,60,Business,4431.19,3,0,0.0247,2021-10-16,2021,Q4,-0.098,2.5
BRW00987,46,Self-Employed,6.1,123608.47,348.0,59300.0,120,Home Improvement,1839.1,3,0,0.0015,2023-04-05,2023,Q2,4.909,6.236
BRW02549,58,Unemployed,5.9,5999.77,,51600.0,48,Debt Consolidation,7453.45,3,0,0.3106,2022-09-08,2022,Q3,1.557,3.294
BRW00193,25,Self-Employed,9.2,67416.9,372.0,22600.0,84,Home Improvement,30084.41,4,0,0.0637,2021-07-19,2021,Q3,0.114,2.5
BRW03057,40,Self-Employed,6.5,47814.74,361.0,42600.0,24,Medical,19040.17,6,1,0.1991,2021-08-26,2021,Q3,0.113,2.5
BRW03246,42,Salaried,0.8,,,35800.0,84,Home Improvement,18058.8,1,0,0.8599,2022-11-10,2022,Q4,1.433,2.5
BRW01394,34,Salaried,3.7,61559.9,357.0,47400.0,60,Debt Consolidation,4182.11,8,0,0.0136,2021-09-20,2021,Q3,-0.047,2.5
BRW02637,47,Unemployed,0.4,26959.32,417.0,88900.0,12,Education,7844.79,1,0,0.291,2022-04-28,2022,Q2,1.769,6.283
BRW00768,31,Salaried,1.5,19772.2,300.0,8100.0,48,Auto,4723.74,5,3,0.0597,2022-01-04,2022,Q1,1.74,4.258
BRW04730,26,Salaried,0.3,10137.42,361.0,23100.0,36,Business,2061.04,2,0,0.0678,2022-12-09,2022,Q4,1.767,2.5
BRW03090,22,Self-Employed,1.7,37483.38,300.0,32900.0,84,Debt Consolidation,17738.96,2,0,0.0676,2022-04-27,2022,Q2,1.862,2.692
BRW03495,57,Salaried,11.3,49660.41,378.0,10700.0,60,Auto,10559.33,6,0,0.0425,2023-06-17,2023,Q2,5.168,4.8
BRW03215,55,Salaried,14.6,16574.86,,16000.0,24,Home Improvement,6624.19,5,0,0.1998,2023-04-26,2023,Q2,5.077,2.5
BRW00285,22,Salaried,2.6,97865.6,348.0,65600.0,48,Home Improvement,4887.89,4,3,0.0125,2021-05-06,2021,Q2,0.118,2.5
BRW04968,35,Self-Employed,0.1,34520.22,318.0,20700.0,60,Business,32855.08,5,0,0.1904,2023-11-28,2023,Q4,4.865,6.119
BRW00428,48,Salaried,7.9,35371.23,400.0,26300.0,24,Auto,37323.88,2,0,0.5276,2021-04-05,2021,Q2,0.074,2.5
BRW04939,23,Salaried,1.8,66147.92,321.0,31800.0,48,Business,17054.95,0,0,0.0645,2023-12-09,2023,Q4,4.989,5.915
BRW02332,22,Unemployed,1.5,13175.68,300.0,20400.0,120,Debt Consolidation,14238.92,3,2,0.1081,2023-01-21,2023,Q1,5.218,10.37
BRW02717,46,Self-Employed,1.9,42892.87,429.0,86400.0,48,Auto,4220.03,2,0,0.0246,2021-02-27,2021,Q1,0.193,2.5
BRW02079,33,Salaried,0.2,31170.81,345.0,61100.0,120,Education,16629.82,4,2,0.0534,2021-07-18,2021,Q3,0.141,2.5
BRW03389,39,Contract,16.9,46634.3,353.0,62900.0,12,Debt Consolidation,20289.72,3,0,0.4351,2021-12-10,2021,Q4,0.118,2.5
BRW00722,24,Salaried,11.5,54187.3,363.0,32200.0,24,Home Improvement,73921.57,2,0,0.6821,2023-01-14,2023,Q1,5.192,6.066
BRW00951,41,Salaried,1.7,107362.93,300.0,37100.0,60,Debt Consolidation,2847.49,2,0,0.0053,2021-01-20,2021,Q1,0.118,2.5
BRW04409,46,Contract,4.3,21049.02,414.0,59700.0,60,Auto,5224.4,4,0,0.0496,2023-03-16,2023,Q1,5.028,4.489
BRW04392,41,Salaried,1.0,95997.52,320.0,24400.0,36,debt consolidation,18930.93,3,0,0.0657,2023-05-28,2023,Q2,5.027,4.884
BRW02262,50,Salaried,3.7,35509.52,390.0,36400.0,36,Home Improvement,68736.33,6,1,0.6452,2023-05-13,2023,Q2,5.119,8.846
BRW00989,38,Contract,1.1,52405.2,300.0,8900.0,24,Auto,12716.05,2,2,0.1213,2022-10-01,2022,Q4,1.681,3.425
BRW03212,54,Self-Employed,3.2,52476.09,355.0,32100.0,12,Business,9378.76,0,0,0.1787,2023-06-25,2023,Q2,4.732,5.436
BRW01759,51,Retired,11.8,19596.33,393.0,47400.0,84,Home Improvement,1809.19,3,3,0.0132,2023-07-20,2023,Q3,4.869,5.884
BRW04571,35,Salaried,2.7,102069.29,300.0,27600.0,24,Education,2715.35,2,0,0.0133,2023-05-16,2023,Q2,4.695,3.683
BRW00326,49,Self-Employed,2.1,54186.15,308.0,77600.0,36,Debt Consolidation,12099.94,6,0,0.0744,2022-05-01,2022,Q2,1.473,3.333
BRW02608,46,Salaried,1.8,21154.29,359.0,21900.0,36,Debt Consolidation,24208.04,1,0,0.3815,2021-11-07,2021,Q4,-0.12,2.5
BRW01383,31,Salaried,21.2,102460.93,390.0,101600.0,60,Education,3280.5,6,0,0.0064,2023-10-08,2023,Q4,4.86,3.33
BRW01724,28,Contract,5.0,18572.31,349.0,60400.0,60,Debt Consolidation,119570.57,4,0,1.2876,2023-01-21,2023,Q1,4.935,10.245
BRW01086,48,Salaried,2.5,32845.48,506.0,14000.0,24,Auto,8207.92,5,0,0.1249,2022-09-25,2022,Q3,1.765,2.5
BRW02523,34,Salaried,4.9,45607.93,,33700.0,120,Vacation,8634.66,6,1,0.0189,2021-04-01,2021,Q2,-0.119,2.5
BRW00341,40,Self-Employed,1.5,66857.99,326.0,80500.0,48,Debt Consolidation,1906.82,8,2,0.0071,2023-10-16,2023,Q4,5.301,6.637
BRW03701,52,Salaried,1.7,55273.92,420.0,79600.0,36,Debt Consolidation,7363.62,2,0,0.0444,2023-04-07,2023,Q2,5.031,3.587
BRW00688,45,Salaried,4.6,15811.32,370.0,35300.0,24,Medical,38717.89,7,0,1.2244,2022-09-24,2022,Q3,1.524,6.273
BRW03432,43,Salaried,21.4,32802.78,436.0,18700.0,48,Education,17391.92,8,2,0.1325,2022-12-31,2022,Q4,1.637,2.5
BRW00966,31,Salaried,1.6,,412.0,32100.0,48,Vacation,7783.16,5,0,0.6486,2021-01-04,2021,Q1,-0.09,2.5
BRW04755,40,Self-Employed,7.9,39311.88,377.0,17200.0,12,Medical,29750.42,9,3,0.7568,2023-06-04,2023,Q2,5.123,11.033
BRW02203,25,Salaried,10.5,91582.92,326.0,21900.0,36,Medical,12416.74,3,3,0.0452,2023-01-12,2023,Q1,5.104,6.62
BRW02713,24,Salaried,3.6,69621.95,307.0,43400.0,24,Home Improvement,2331.32,4,4,0.0167,2022-07-15,2022,Q3,1.822,4.434
BRW03572,41,Salaried,0.9,67537.47,352.0,55900.0,36,Auto,5005.98,2,1,0.0247,2022-08-11,2022,Q3,1.626,2.5
BRW01990,46,SALARIED,0.7,85246.65,310.0,21600.0,36,Business,8150.45,3,4,0.0319,2023-01-15,2023,Q1,4.974,8.613
BRW04127,55,Salaried,12.1,54681.51,419.0,57500.0,84,Business,7384.14,5,0,0.0193,2022-04-13,2022,Q2,1.829,2.5
BRW04771,28,Contract,3.8,45808.17,300.0,30600.0,48,Debt Consolidation,7875.74,3,1,0.043,2021-02-26,2021,Q1,0.058,2.5
BRW03600,29,Contract,3.2,27479.77,333.0,25800.0,24,Home Improvement,12598.3,4,4,0.2292,2021-04-02,2021,Q2,-0.097,2.694
BRW04593,22,Salaried,10.3,28475.47,339.0,26900.0,48,Medical,18109.38,2,0,0.159,2023-06-15,2023,Q2,4.984,5.234
BRW00671,22,Contract,0.0,,329.0,14100.0,84,Medical,10820.32,2,0,0.5153,2023-10-04,2023,Q4,5.166,7.022
BRW04149,40,Contract,9.4,75321.34,364.0,74900.0,48,Home Improvement,26716.98,2,0,0.0887,2022-08-28,2022,Q3,1.864,2.5
BRW00385,39,Contract,0.4,67764.44,334.0,6900.0,84,Auto,14472.89,5,1,0.0305,2021-02-05,2021,Q1,-0.132,2.5
BRW04396,28,Unemployed,7.1,4745.57,300.0,8200.0,36,Auto,18511.12,2,0,1.3002,2023-11-17,2023,Q4,5.133,14.97
BRW04595,39,Salaried,2.3,82628.25,311.0,27800.0,48,Medical,8195.59,6,0,0.0248,2023-07-12,2023,Q3,4.949,4.775
BRW00536,29,Salaried,4.8,31321.56,300.0,30600.0,84,Business,77122.35,4,0,0.3518,2022-09-10,2022,Q3,2.08,3.285
BRW04692,47,Salaried,8.9,,380.0,38500.0,48,Auto,5922.49,2,0,0.4935,2023-12-27,2023,Q4,5.148,7.706
BRW03507,37,Self-Employed,6.2,60736.34,325.0,31300.0,120,Business,16207.46,3,0,0.0267,2022-04-01,2022,Q2,1.878,2.83
BRW00201,43,Salaried,11.0,33465.85,385.0,57100.0,36,Home Improvement,16724.89,4,0,0.1666,2022-08-08,2022,Q3,1.844,2.5
BRW01332,35,Salaried,10.2,24272.76,325.0,76400.0,24,vacation ,12417.3,3,2,0.2558,2023-08-27,2023,Q3,5.281,8.718
BRW03502,38,Salaried,6.5,130713.52,309.0,26000.0,48,Debt Consolidation,7307.42,1,1,0.014,2023-09-20,2023,Q3,5.357,6.274
BRW02708,34,Salaried,3.0,52382.59,313.0,34500.0,12,Business,34641.46,5,2,0.6613,2022-05-07,2022,Q2,1.673,5.78
BRW04021,23,Unemployed,2.4,15830.05,308.0,45700.0,24,Vacation,14159.06,3,1,0.4472,2022-05-09,2022,Q2,1.639,7.109
